RequestID	OriginPort	DestinationPort	EarliestDepartureTime	LatestArrivalTime	Demand	PenaltyCost
159	A	H	15	65	117.0	1937.0
160	A	H	22	72	90.0	2123.0
183	A	I	1	35	30.0	5170.0
184	A	I	8	42	31.0	4876.0
185	A	I	15	49	31.0	3731.0
186	A	I	22	56	31.0	5290.0
187	A	I	29	63	32.0	4265.0
188	A	I	36	70	38.0	5167.0
209	A	J	1	41	25.0	5424.0
210	A	J	8	48	27.0	4647.0
211	A	J	15	55	25.0	5143.0
212	A	J	22	62	33.0	4728.0
213	A	J	29	69	29.0	4222.0
214	A	J	36	76	34.0	5210.0
235	B	A	1	34	16.0	803.0
236	B	A	8	41	24.0	703.0
237	B	A	15	48	25.0	650.0
238	B	A	22	55	27.0	778.0
239	B	A	29	62	13.0	820.0
240	B	A	36	69	24.0	817.0
241	B	A	43	76	26.0	840.0
261	B	C	1	15	29.0	551.0
262	B	C	8	22	22.0	717.0
263	B	C	15	29	13.0	713.0
264	B	C	22	36	20.0	631.0
265	B	C	29	43	24.0	655.0
266	B	C	36	50	10.0	541.0
267	B	C	43	57	12.0	569.0
268	B	C	50	64	27.0	667.0
269	B	C	57	71	26.0	634.0
287	B	D	1	21	102.0	1820.0
288	B	D	8	28	108.0	1866.0
289	B	D	15	35	104.0	2029.0
290	B	D	22	42	105.0	2084.0
291	B	D	29	49	110.0	2140.0
292	B	D	36	56	113.0	1915.0
293	B	D	43	63	101.0	2002.0
294	B	D	50	70	98.0	2190.0
313	B	E	1	23	107.0	1849.0
314	B	E	8	30	103.0	2019.0
315	B	E	15	37	107.0	2091.0
316	B	E	22	44	107.0	2127.0
317	B	E	29	51	116.0	1949.0
318	B	E	36	58	109.0	2136.0
319	B	E	43	65	92.0	2165.0
320	B	E	50	72	108.0	2034.0
339	B	F	1	24	94.0	2199.0
340	B	F	8	31	107.0	2111.0
341	B	F	15	38	105.0	1829.0
342	B	F	22	45	104.0	1870.0
343	B	F	29	52	104.0	2075.0
344	B	F	36	59	109.0	1943.0
345	B	F	43	66	106.0	2106.0
346	B	F	50	73	105.0	1870.0
365	B	G	1	28	111.0	2018.0
366	B	G	8	35	103.0	1935.0
367	B	G	15	42	91.0	2119.0
368	B	G	22	49	111.0	1921.0
369	B	G	29	56	109.0	2026.0
370	B	G	36	63	105.0	2014.0
371	B	G	43	70	97.0	1863.0
391	B	H	1	50	110.0	1957.0
392	B	H	8	57	103.0	1907.0
393	B	H	15	64	104.0	1965.0
394	B	H	22	71	107.0	1864.0
417	B	I	1	34	25.0	4522.0
418	B	I	8	41	24.0	4764.0
419	B	I	15	48	26.0	4811.0
420	B	I	22	55	36.0	5471.0
421	B	I	29	62	30.0	5397.0
422	B	I	36	69	25.0	4787.0
423	B	I	43	76	38.0	4679.0
443	B	J	1	40	34.0	3764.0
444	B	J	8	47	33.0	3784.0
445	B	J	15	54	30.0	3632.0
446	B	J	22	61	34.0	4851.0
447	B	J	29	68	36.0	4461.0
448	B	J	36	75	26.0	5116.0
469	C	A	1	33	25.0	616.0
470	C	A	8	40	20.0	668.0
471	C	A	15	47	29.0	877.0
472	C	A	22	54	26.0	828.0
473	C	A	29	61	27.0	637.0
474	C	A	36	68	27.0	668.0
475	C	A	43	75	22.0	873.0
495	C	B	1	34	29.0	749.0
496	C	B	8	41	13.0	671.0
497	C	B	15	48	11.0	657.0
498	C	B	22	55	11.0	540.0
499	C	B	29	62	28.0	580.0
500	C	B	36	69	21.0	724.0
501	C	B	43	76	11.0	666.0
521	C	D	1	20	106.0	1840.0
522	C	D	8	27	108.0	2168.0
523	C	D	15	34	91.0	1871.0
524	C	D	22	41	119.0	2096.0
525	C	D	29	48	91.0	1927.0
526	C	D	36	55	108.0	2091.0
527	C	D	43	62	90.0	2125.0
528	C	D	50	69	101.0	2139.0
529	C	D	57	76	105.0	2125.0
547	C	E	1	22	119.0	2019.0
548	C	E	8	29	90.0	1862.0
549	C	E	15	36	94.0	2069.0
550	C	E	22	43	110.0	2168.0
551	C	E	29	50	102.0	2153.0
552	C	E	36	57	117.0	1857.0
553	C	E	43	64	103.0	1859.0
554	C	E	50	71	112.0	1907.0
573	C	F	1	23	91.0	2151.0
574	C	F	8	30	105.0	2157.0
575	C	F	15	37	90.0	1982.0
576	C	F	22	44	99.0	1862.0
577	C	F	29	51	108.0	1984.0
578	C	F	36	58	110.0	2029.0
579	C	F	43	65	108.0	2083.0
580	C	F	50	72	111.0	2007.0
599	C	G	1	27	110.0	1899.0
600	C	G	8	34	96.0	2035.0
601	C	G	15	41	108.0	2151.0
602	C	G	22	48	106.0	2190.0
603	C	G	29	55	94.0	1931.0
604	C	G	36	62	115.0	2065.0
605	C	G	43	69	98.0	1893.0
606	C	G	50	76	113.0	2059.0
625	C	H	1	49	99.0	1868.0
626	C	H	8	56	101.0	2060.0
627	C	H	15	63	110.0	2041.0
628	C	H	22	70	96.0	2099.0
651	C	I	1	33	33.0	3893.0
652	C	I	8	40	20.0	3878.0
653	C	I	15	47	28.0	3914.0
654	C	I	22	54	31.0	3789.0
655	C	I	29	61	23.0	5107.0
656	C	I	36	68	28.0	4629.0
657	C	I	43	75	25.0	5290.0
677	C	J	1	39	21.0	4293.0
678	C	J	8	46	29.0	5283.0
679	C	J	15	53	29.0	4166.0
680	C	J	22	60	28.0	3508.0
681	C	J	29	67	20.0	5406.0
682	C	J	36	74	28.0	3791.0
703	D	A	1	25	102.0	836.0
704	D	A	8	32	113.0	688.0
705	D	A	15	39	136.0	803.0
706	D	A	22	46	102.0	855.0
707	D	A	29	53	125.0	993.0
708	D	A	36	60	141.0	645.0
709	D	A	43	67	129.0	895.0
710	D	A	50	74	128.0	807.0
729	D	B	1	26	117.0	905.0
730	D	B	8	33	133.0	696.0
731	D	B	15	40	131.0	947.0
732	D	B	22	47	147.0	934.0
733	D	B	29	54	113.0	829.0
734	D	B	36	61	147.0	603.0
735	D	B	43	68	136.0	929.0
736	D	B	50	75	145.0	912.0
755	D	C	1	27	104.0	881.0
756	D	C	8	34	100.0	865.0
757	D	C	15	41	143.0	968.0
758	D	C	22	48	126.0	942.0
759	D	C	29	55	119.0	602.0
760	D	C	36	62	147.0	649.0
761	D	C	43	69	128.0	727.0
762	D	C	50	76	133.0	923.0
781	D	E	1	16	49.0	804.0
782	D	E	8	23	55.0	698.0
783	D	E	15	30	45.0	783.0
784	D	E	22	37	43.0	625.0
785	D	E	29	44	46.0	549.0
786	D	E	36	51	54.0	697.0
787	D	E	43	58	45.0	885.0
788	D	E	50	65	47.0	788.0
789	D	E	57	72	46.0	888.0
807	D	F	1	15	54.0	561.0
808	D	F	8	22	49.0	788.0
809	D	F	15	29	44.0	651.0
810	D	F	22	36	43.0	608.0
811	D	F	29	43	52.0	691.0
812	D	F	36	50	59.0	550.0
813	D	F	43	57	48.0	644.0
814	D	F	50	64	50.0	625.0
815	D	F	57	71	42.0	888.0
833	D	G	1	19	54.0	578.0
834	D	G	8	26	44.0	725.0
835	D	G	15	33	46.0	657.0
836	D	G	22	40	53.0	563.0
837	D	G	29	47	57.0	712.0
838	D	G	36	54	47.0	715.0
839	D	G	43	61	41.0	821.0
840	D	G	50	68	40.0	731.0
841	D	G	57	75	47.0	644.0
859	D	H	1	41	42.0	710.0
860	D	H	8	48	52.0	592.0
861	D	H	15	55	56.0	832.0
862	D	H	22	62	53.0	555.0
863	D	H	29	69	59.0	707.0
864	D	H	36	76	51.0	858.0
885	D	I	1	25	439.0	3058.0
886	D	I	8	32	408.0	2689.0
887	D	I	15	39	480.0	2864.0
888	D	I	22	46	381.0	2640.0
889	D	I	29	53	424.0	2702.0
890	D	I	36	60	352.0	3132.0
891	D	I	43	67	370.0	2788.0
892	D	I	50	74	453.0	3087.0
911	D	J	1	31	418.0	2995.0
912	D	J	8	38	443.0	3088.0
913	D	J	15	45	439.0	3294.0
914	D	J	22	52	467.0	2951.0
915	D	J	29	59	456.0	2858.0
916	D	J	36	66	446.0	3176.0
917	D	J	43	73	442.0	3264.0
937	E	A	1	25	101.0	799.0
938	E	A	8	32	137.0	752.0
939	E	A	15	39	130.0	859.0
940	E	A	22	46	134.0	926.0
941	E	A	29	53	119.0	967.0
942	E	A	36	60	119.0	710.0
943	E	A	43	67	132.0	942.0
944	E	A	50	74	103.0	670.0
963	E	B	1	26	135.0	656.0
964	E	B	8	33	138.0	907.0
965	E	B	15	40	130.0	973.0
966	E	B	22	47	130.0	875.0
967	E	B	29	54	126.0	937.0
968	E	B	36	61	146.0	670.0
969	E	B	43	68	131.0	659.0
970	E	B	50	75	140.0	809.0
989	E	C	1	27	121.0	865.0
990	E	C	8	34	110.0	707.0
991	E	C	15	41	144.0	730.0
992	E	C	22	48	130.0	665.0
993	E	C	29	55	119.0	600.0
994	E	C	36	62	146.0	822.0
995	E	C	43	69	106.0	647.0
996	E	C	50	76	100.0	913.0
1015	E	D	1	33	44.0	819.0
1016	E	D	8	40	48.0	675.0
1017	E	D	15	47	57.0	828.0
1018	E	D	22	54	40.0	831.0
1019	E	D	29	61	57.0	654.0
1020	E	D	36	68	48.0	843.0
1021	E	D	43	75	53.0	839.0
1041	E	F	1	16	56.0	693.0
1042	E	F	8	23	52.0	807.0
1043	E	F	15	30	56.0	657.0
1044	E	F	22	37	46.0	683.0
1045	E	F	29	44	49.0	558.0
1046	E	F	36	51	50.0	863.0
1047	E	F	43	58	59.0	861.0
1048	E	F	50	65	43.0	634.0
1049	E	F	57	72	46.0	559.0
1067	E	G	1	19	56.0	862.0
1068	E	G	8	26	57.0	585.0
1069	E	G	15	33	42.0	542.0
1070	E	G	22	40	56.0	607.0
1071	E	G	29	47	42.0	543.0
1072	E	G	36	54	53.0	663.0
1073	E	G	43	61	53.0	869.0
1074	E	G	50	68	53.0	831.0
1075	E	G	57	75	45.0	731.0
1093	E	H	1	48	44.0	791.0
1094	E	H	8	55	44.0	765.0
1095	E	H	15	62	49.0	657.0
1096	E	H	22	69	56.0	671.0
1097	E	H	29	76	52.0	564.0
1119	E	I	1	32	377.0	2888.0
1120	E	I	8	39	452.0	2863.0
1121	E	I	15	46	482.0	3263.0
1122	E	I	22	53	403.0	2732.0
1123	E	I	29	60	363.0	2758.0
1124	E	I	36	67	365.0	2660.0
1125	E	I	43	74	495.0	2996.0
1145	E	J	1	38	369.0	2822.0
1146	E	J	8	45	469.0	2877.0
1147	E	J	15	52	466.0	3280.0
1148	E	J	22	59	402.0	2620.0
1149	E	J	29	66	409.0	2821.0
1150	E	J	36	73	376.0	3078.0
1171	F	A	1	23	131.0	656.0
1172	F	A	8	30	133.0	751.0
1173	F	A	15	37	131.0	728.0
1174	F	A	22	44	127.0	700.0
1175	F	A	29	51	149.0	764.0
1176	F	A	36	58	129.0	829.0
1177	F	A	43	65	104.0	687.0
1178	F	A	50	72	103.0	701.0
1197	F	B	1	24	100.0	769.0
1198	F	B	8	31	140.0	946.0
1199	F	B	15	38	123.0	982.0
1200	F	B	22	45	142.0	734.0
1201	F	B	29	52	129.0	855.0
1202	F	B	36	59	142.0	706.0
1203	F	B	43	66	146.0	881.0
1204	F	B	50	73	112.0	787.0
1223	F	C	1	25	110.0	684.0
1224	F	C	8	32	104.0	884.0
1225	F	C	15	39	118.0	611.0
1226	F	C	22	46	146.0	955.0
1227	F	C	29	53	110.0	618.0
1228	F	C	36	60	132.0	899.0
1229	F	C	43	67	133.0	785.0
1230	F	C	50	74	134.0	636.0
1249	F	D	1	31	54.0	728.0
1250	F	D	8	38	46.0	857.0
1251	F	D	15	45	54.0	571.0
1252	F	D	22	52	47.0	540.0
1253	F	D	29	59	58.0	504.0
1254	F	D	36	66	47.0	875.0
1255	F	D	43	73	53.0	750.0
1275	F	E	1	33	51.0	695.0
1276	F	E	8	40	51.0	580.0
1277	F	E	15	47	53.0	847.0
1278	F	E	22	54	51.0	628.0
1279	F	E	29	61	55.0	854.0
1280	F	E	36	68	57.0	581.0
1281	F	E	43	75	57.0	575.0
1301	F	G	1	17	55.0	583.0
1302	F	G	8	24	44.0	870.0
1303	F	G	15	31	42.0	622.0
1304	F	G	22	38	48.0	820.0
1305	F	G	29	45	46.0	583.0
1306	F	G	36	52	54.0	842.0
1307	F	G	43	59	45.0	554.0
1308	F	G	50	66	46.0	795.0
1309	F	G	57	73	44.0	871.0
1327	F	H	1	40	54.0	625.0
1328	F	H	8	47	58.0	885.0
1329	F	H	15	54	49.0	653.0
1330	F	H	22	61	40.0	751.0
1331	F	H	29	68	41.0	882.0
1332	F	H	36	75	55.0	686.0
1353	F	I	1	24	437.0	2604.0
1354	F	I	8	31	400.0	3236.0
1355	F	I	15	38	451.0	3237.0
1356	F	I	22	45	499.0	2940.0
1357	F	I	29	52	376.0	3101.0
1358	F	I	36	59	424.0	3115.0
1359	F	I	43	66	423.0	2829.0
1360	F	I	50	73	474.0	2997.0
1379	F	J	1	30	399.0	2728.0
1380	F	J	8	37	482.0	3127.0
1381	F	J	15	44	340.0	2901.0
1382	F	J	22	51	461.0	2818.0
1383	F	J	29	58	356.0	3114.0
1384	F	J	36	65	407.0	2602.0
1385	F	J	43	72	441.0	3187.0
1406	G	A	8	27	114.0	934.0
1407	G	A	15	34	145.0	856.0
1408	G	A	22	41	120.0	800.0
1409	G	A	29	48	104.0	651.0
1410	G	A	36	55	124.0	948.0
1411	G	A	43	62	108.0	894.0
1412	G	A	50	69	121.0	720.0
1413	G	A	57	76	128.0	926.0
1432	G	B	8	28	149.0	707.0
1433	G	B	15	35	123.0	868.0
1434	G	B	22	42	117.0	987.0
1435	G	B	29	49	113.0	723.0
1436	G	B	36	56	116.0	991.0
1437	G	B	43	63	107.0	777.0
1438	G	B	50	70	111.0	849.0
1458	G	C	8	50	129.0	783.0
1459	G	C	15	57	104.0	909.0
1460	G	C	22	64	143.0	606.0
1461	G	C	29	71	103.0	983.0
1484	G	D	8	35	49.0	809.0
1485	G	D	15	42	59.0	588.0
1486	G	D	22	49	41.0	559.0
1487	G	D	29	56	46.0	864.0
1488	G	D	36	63	41.0	681.0
1489	G	D	43	70	54.0	803.0
1510	G	E	8	37	52.0	801.0
1511	G	E	15	44	52.0	842.0
1512	G	E	22	51	40.0	792.0
1513	G	E	29	58	44.0	835.0
1514	G	E	36	65	42.0	671.0
1515	G	E	43	72	42.0	714.0
1536	G	F	8	38	45.0	612.0
1537	G	F	15	45	54.0	684.0
1538	G	F	22	52	52.0	882.0
1539	G	F	29	59	45.0	537.0
1540	G	F	36	66	57.0	744.0
1541	G	F	43	73	48.0	752.0
1562	G	H	8	64	53.0	863.0
1563	G	H	15	71	49.0	858.0
1588	G	I	8	48	393.0	3093.0
1589	G	I	15	55	487.0	2964.0
1590	G	I	22	62	418.0	3084.0
1591	G	I	29	69	369.0	2615.0
1592	G	I	36	76	400.0	2853.0
1614	G	J	8	54	387.0	2847.0
1615	G	J	15	61	357.0	3029.0
1616	G	J	22	68	466.0	3050.0
1617	G	J	29	75	441.0	3275.0
1639	H	A	1	26	138.0	733.0
1640	H	A	8	33	129.0	937.0
1641	H	A	15	40	120.0	847.0
1642	H	A	22	47	103.0	863.0
1643	H	A	29	54	108.0	647.0
1644	H	A	36	61	142.0	746.0
1645	H	A	43	68	110.0	616.0
1646	H	A	50	75	129.0	656.0
1665	H	B	1	27	113.0	854.0
1666	H	B	8	34	103.0	693.0
1667	H	B	15	41	110.0	842.0
1668	H	B	22	48	113.0	826.0
1669	H	B	29	55	140.0	720.0
1670	H	B	36	62	144.0	908.0
1671	H	B	43	69	129.0	981.0
1672	H	B	50	76	115.0	696.0
1691	H	C	1	28	108.0	942.0
1692	H	C	8	35	119.0	822.0
1693	H	C	15	42	143.0	776.0
1694	H	C	22	49	126.0	657.0
1695	H	C	29	56	129.0	781.0
1696	H	C	36	63	106.0	699.0
1697	H	C	43	70	121.0	980.0
1717	H	D	1	15	43.0	675.0
1718	H	D	8	22	55.0	781.0
1719	H	D	15	29	52.0	763.0
1720	H	D	22	36	52.0	773.0
1721	H	D	29	43	40.0	693.0
1722	H	D	36	50	41.0	789.0
1723	H	D	43	57	59.0	754.0
1724	H	D	50	64	50.0	527.0
1725	H	D	57	71	44.0	517.0
1743	H	E	1	22	53.0	714.0
1744	H	E	8	29	57.0	742.0
1745	H	E	15	36	40.0	594.0
1746	H	E	22	43	40.0	779.0
1747	H	E	29	50	46.0	604.0
1748	H	E	36	57	50.0	851.0
1749	H	E	43	64	58.0	765.0
1750	H	E	50	71	43.0	754.0
1769	H	F	1	16	48.0	886.0
1770	H	F	8	23	58.0	529.0
1771	H	F	15	30	54.0	887.0
1772	H	F	22	37	54.0	638.0
1773	H	F	29	44	42.0	561.0
1774	H	F	36	51	43.0	599.0
1775	H	F	43	58	43.0	872.0
1776	H	F	50	65	55.0	859.0
1777	H	F	57	72	55.0	585.0
1795	H	G	1	20	47.0	727.0
1796	H	G	8	27	47.0	593.0
1797	H	G	15	34	56.0	819.0
1798	H	G	22	41	51.0	636.0
1799	H	G	29	48	42.0	765.0
1800	H	G	36	55	58.0	709.0
1801	H	G	43	62	46.0	759.0
1802	H	G	50	69	43.0	792.0
1803	H	G	57	76	42.0	877.0
1821	H	I	1	26	396.0	3113.0
1822	H	I	8	33	415.0	2636.0
1823	H	I	15	40	387.0	2642.0
1824	H	I	22	47	385.0	2988.0
1825	H	I	29	54	363.0	3170.0
1826	H	I	36	61	383.0	2984.0
1827	H	I	43	68	430.0	2999.0
1828	H	I	50	75	371.0	3123.0
1847	H	J	1	32	406.0	2803.0
1848	H	J	8	39	321.0	2931.0
1849	H	J	15	46	459.0	2784.0
1850	H	J	22	53	397.0	3167.0
1851	H	J	29	60	327.0	2804.0
1852	H	J	36	67	338.0	2616.0
1853	H	J	43	74	499.0	2604.0
1874	I	A	8	49	54.0	2442.0
1875	I	A	15	56	46.0	2494.0
1876	I	A	22	63	54.0	2495.0
1877	I	A	29	70	56.0	2285.0
1900	I	B	8	50	52.0	2136.0
1901	I	B	15	57	56.0	2284.0
1902	I	B	22	64	52.0	2425.0
1903	I	B	29	71	48.0	2457.0
1926	I	C	8	51	45.0	2043.0
1927	I	C	15	58	45.0	2093.0
1928	I	C	22	65	47.0	2117.0
1929	I	C	29	72	49.0	2102.0
1952	I	D	8	38	666.0	2727.0
1953	I	D	15	45	660.0	2811.0
1954	I	D	22	52	552.0	2982.0
1955	I	D	29	59	579.0	2762.0
1956	I	D	36	66	568.0	2883.0
1957	I	D	43	73	634.0	2967.0
1978	I	E	8	45	668.0	2641.0
1979	I	E	15	52	599.0	2774.0
1980	I	E	22	59	652.0	2993.0
1981	I	E	29	66	521.0	2643.0
1982	I	E	36	73	540.0	2958.0
2004	I	F	8	39	679.0	2681.0
2005	I	F	15	46	582.0	2733.0
2006	I	F	22	53	693.0	2671.0
2007	I	F	29	60	586.0	2715.0
2008	I	F	36	67	559.0	2613.0
2009	I	F	43	74	647.0	2675.0
2030	I	G	8	43	517.0	2678.0
2031	I	G	15	50	570.0	2814.0
2032	I	G	22	57	510.0	2717.0
2033	I	G	29	64	679.0	2881.0
2034	I	G	36	71	692.0	2824.0
2056	I	H	8	37	534.0	2687.0
2057	I	H	15	44	536.0	2691.0
2058	I	H	22	51	690.0	2794.0
2059	I	H	29	58	603.0	2666.0
2060	I	H	36	65	679.0	2761.0
2061	I	H	43	72	525.0	2725.0
2082	I	J	8	27	90.0	683.0
2083	I	J	15	34	98.0	825.0
2084	I	J	22	41	90.0	888.0
2085	I	J	29	48	88.0	760.0
2086	I	J	36	55	99.0	867.0
2087	I	J	43	62	94.0	715.0
2088	I	J	50	69	85.0	605.0
2089	I	J	57	76	94.0	577.0
2109	J	A	15	50	43.0	2093.0
2110	J	A	22	57	57.0	2368.0
2111	J	A	29	64	53.0	2303.0
2112	J	A	36	71	53.0	2408.0
2135	J	B	15	51	45.0	2201.0
2136	J	B	22	58	43.0	2136.0
2137	J	B	29	65	41.0	2175.0
2138	J	B	36	72	52.0	2283.0
2161	J	C	15	52	41.0	2158.0
2162	J	C	22	59	51.0	2490.0
2163	J	C	29	66	49.0	2226.0
2164	J	C	36	73	44.0	2285.0
2187	J	D	15	39	656.0	2686.0
2188	J	D	22	46	693.0	2675.0
2189	J	D	29	53	641.0	2925.0
2190	J	D	36	60	603.0	2769.0
2191	J	D	43	67	578.0	2714.0
2192	J	D	50	74	644.0	2689.0
2213	J	E	15	46	623.0	2928.0
2214	J	E	22	53	624.0	2629.0
2215	J	E	29	60	501.0	2610.0
2216	J	E	36	67	687.0	2604.0
2217	J	E	43	74	663.0	2940.0
2239	J	F	15	40	621.0	2804.0
2240	J	F	22	47	554.0	2826.0
2241	J	F	29	54	506.0	2686.0
2242	J	F	36	61	614.0	2871.0
2243	J	F	43	68	514.0	2905.0
2244	J	F	50	75	692.0	2995.0
2265	J	G	15	44	624.0	2820.0
2266	J	G	22	51	589.0	2611.0
2267	J	G	29	58	525.0	2604.0
2268	J	G	36	65	550.0	2990.0
2269	J	G	43	72	549.0	2682.0
2291	J	H	15	38	522.0	2899.0
2292	J	H	22	45	570.0	2935.0
2293	J	H	29	52	558.0	2770.0
2294	J	H	36	59	644.0	2802.0
2295	J	H	43	66	534.0	2719.0
2296	J	H	50	73	604.0	2975.0
2317	J	I	15	50	81.0	831.0
2318	J	I	22	57	82.0	602.0
2319	J	I	29	64	82.0	725.0
2320	J	I	36	71	87.0	795.0
