54	17,46,66,83,105,143,171,200,219,222,233,259,311,339,389,392,428,431,494,496,506,512,
55	13,40,88,89,102,144,153,158,173,179,227,289,291,297,324,393,417,423,449,464,478,484,
56	92,97,117,135,143,214,243,259,262,295,327,333,350,355,368,373,411,425,453,493,497,502,
57	10,16,18,28,48,128,165,197,229,273,281,305,330,333,343,354,362,371,460,474,478,507,
58	38,54,64,67,133,208,223,236,249,270,281,290,292,302,380,399,425,428,461,462,495,511,
59	15,25,38,59,67,103,126,137,144,151,162,178,181,184,215,284,286,300,342,363,371,382,
60	20,34,38,51,73,117,134,175,198,213,281,294,312,338,387,413,423,476,479,481,511,515,
61	9,85,110,168,187,221,235,252,254,285,305,307,314,317,330,409,420,425,483,499,504,522,
62	42,52,69,77,80,112,136,149,196,211,261,318,395,434,436,461,474,475,480,484,490,513,
63	105,123,135,146,158,173,184,188,218,232,248,265,284,312,327,345,347,358,382,447,499,510,
64	10,14,26,85,117,130,133,141,144,231,272,275,305,306,323,336,338,371,375,443,494,522,
65	11,50,156,166,169,234,276,294,300,309,320,322,336,383,400,403,404,412,428,450,463,490,
66	7,9,21,35,38,83,127,159,173,183,274,293,307,322,357,360,370,410,438,465,504,520,
67	27,32,65,122,177,191,229,230,234,235,237,270,280,313,319,336,343,446,451,481,511,512,
68	111,116,172,175,205,221,223,231,233,251,298,315,342,401,416,425,430,446,463,466,478,515,
69	33,59,145,161,173,177,211,218,241,247,249,294,375,415,426,435,443,460,476,477,496,503,
70	59,62,120,150,172,175,210,211,257,276,292,387,398,418,431,462,469,479,489,490,498,511,
71	65,90,104,109,116,172,222,223,227,244,248,249,261,263,284,297,372,387,420,449,478,486,
72	11,21,38,55,140,146,218,275,277,298,329,338,385,400,408,421,424,467,472,494,501,516,
73	62,77,116,127,135,163,173,222,238,240,242,326,343,361,365,418,422,430,450,476,497,507,
74	39,59,84,181,200,203,217,225,245,257,259,334,360,380,391,402,411,425,439,485,495,506,
75	7,82,150,179,199,213,272,282,292,307,309,318,345,373,387,406,414,420,441,479,500,516,
76	24,134,148,161,175,245,254,260,296,310,377,378,389,391,393,407,451,465,470,477,505,521,
77	6,20,30,34,41,91,109,153,157,190,213,224,271,296,413,438,442,464,472,489,513,520,
78	12,36,55,60,61,67,91,134,164,232,281,294,340,343,369,374,406,444,468,471,474,483,
79	93,123,174,210,211,214,222,279,281,292,323,355,371,375,392,403,441,458,462,464,508,512,
80	6,15,42,73,92,118,195,211,254,279,318,369,414,423,439,455,463,486,492,511,513,514,
81	34,43,79,98,106,111,128,157,162,170,183,194,226,264,275,344,427,460,461,504,509,510,
82	28,94,108,149,165,201,204,226,254,269,295,297,308,323,377,446,455,471,474,487,496,510,
83	24,62,86,128,178,188,215,235,254,258,263,267,310,313,321,405,428,440,469,477,492,502,
84	12,28,115,116,137,172,189,199,208,230,283,286,303,324,415,461,464,480,482,487,492,496,
85	22,35,62,131,140,190,226,247,334,360,386,390,398,402,404,446,454,463,503,515,518,520,
86	16,24,29,70,75,110,112,113,125,141,145,147,210,211,247,367,372,435,437,445,469,493,
87	22,23,29,34,89,120,124,133,165,175,189,232,257,270,288,300,315,319,335,355,359,513,
88	14,58,130,141,143,144,146,165,175,181,183,190,229,241,244,252,336,369,416,424,454,512,
89	9,36,81,110,118,132,164,183,216,228,249,260,287,297,311,341,367,423,444,476,504,518,
90	23,28,49,83,107,115,143,168,172,202,212,217,237,244,246,261,263,273,300,389,449,509,
91	22,23,40,44,54,166,171,191,195,215,226,254,257,261,309,319,335,339,355,362,474,514,
92	2,8,27,28,66,70,111,131,133,163,167,170,172,200,249,282,287,315,359,405,441,498,
93	3,25,30,33,42,79,87,107,131,153,183,191,225,277,303,332,345,455,465,495,496,506,
94	42,57,71,91,115,156,188,190,200,202,221,230,253,275,314,355,360,398,438,453,502,516,
95	24,46,92,156,160,168,186,203,240,273,303,311,313,314,348,392,406,416,435,446,504,515,
96	0,19,26,54,91,127,130,162,205,217,218,221,268,280,310,332,336,397,402,442,447,458,
97	64,120,143,176,181,187,196,213,253,262,289,301,302,343,350,367,398,413,416,441,448,477,
98	13,21,32,129,130,135,171,172,200,204,212,251,261,266,276,283,310,335,402,418,421,444,
99	0,33,39,45,84,138,146,166,173,176,229,262,289,300,353,403,407,421,422,426,510,522,
100	0,16,41,43,64,84,92,129,159,160,178,187,202,253,335,388,406,445,452,471,504,506,
101	7,17,65,111,152,188,222,224,246,248,250,255,256,271,301,347,357,384,400,408,410,449,
102	7,15,18,19,24,120,161,172,246,308,317,325,332,336,345,371,393,399,426,467,493,494,
103	2,14,38,88,98,125,127,143,189,205,211,217,258,277,299,330,354,398,441,461,473,479,
104	0,8,16,19,21,42,63,90,119,163,171,274,286,295,306,364,369,381,405,443,445,451,
105	10,32,51,95,98,118,193,257,278,301,323,328,330,385,397,431,435,437,448,484,496,521,
106	17,47,72,84,95,174,178,191,213,224,248,296,318,322,360,367,368,427,468,477,479,504,
107	16,49,64,108,124,125,133,179,180,236,250,254,256,259,323,328,363,373,440,474,493,509,
108	5,20,39,107,122,134,163,209,236,283,294,337,348,369,399,453,454,473,479,503,508,519,
109	97,99,101,111,122,171,194,228,237,242,253,271,301,334,339,347,351,353,388,452,458,497,
110	0,25,40,52,53,65,76,155,159,177,181,239,252,263,277,332,376,379,381,432,487,512,
111	7,21,36,41,117,145,148,157,182,289,311,329,333,354,381,395,412,416,447,454,463,472,
112	7,41,47,55,92,94,99,104,119,134,211,219,226,281,339,341,366,379,422,427,429,492,
113	100,112,164,172,184,213,313,322,331,365,411,412,416,428,446,474,477,484,499,505,514,515,
114	36,107,141,161,165,168,205,215,252,257,266,271,307,316,319,337,353,355,360,397,420,494,
115	27,43,79,105,151,173,174,238,254,276,287,289,365,374,387,405,409,434,468,498,505,519,
116	16,27,33,60,102,135,144,196,220,240,324,327,345,368,405,420,422,425,464,495,513,518,
117	27,81,93,105,132,168,171,202,218,249,301,303,306,313,335,341,363,375,411,480,510,518,
118	30,41,42,52,97,111,118,143,151,165,217,243,266,270,272,281,292,409,448,490,491,516,
119	7,62,65,83,90,95,114,126,169,171,180,192,240,250,261,265,268,271,318,365,402,486,
120	5,6,37,63,91,121,153,166,175,215,222,255,282,300,348,400,416,425,450,472,482,515,
121	14,49,70,124,137,191,209,223,276,311,331,346,366,369,375,401,419,438,450,460,491,498,
122	0,15,17,55,70,75,105,121,128,149,157,176,255,286,299,310,327,328,331,393,396,513,
123	21,22,44,59,67,92,103,139,189,192,193,220,225,230,233,264,325,346,417,498,516,521,
124	4,20,72,98,144,161,175,199,238,244,264,281,284,375,380,394,413,420,435,447,489,505,
125	4,31,93,117,161,212,213,231,245,257,260,274,294,304,376,379,401,418,431,432,499,515,
126	15,40,43,102,129,154,175,258,261,268,304,323,345,365,376,403,410,411,424,452,461,464,
127	7,10,20,47,58,186,189,250,251,265,342,343,354,373,383,392,398,407,417,436,449,497,
128	3,34,56,61,71,89,99,169,178,238,248,273,318,322,336,339,347,367,387,408,466,485,
129	59,70,88,104,126,140,142,175,186,199,205,238,240,243,276,292,299,352,384,447,480,511,
130	18,29,59,72,80,81,86,102,131,147,168,201,223,272,284,341,379,382,384,411,458,464,
131	0,27,50,52,64,121,150,195,262,287,320,329,386,388,393,423,433,436,482,497,502,519,
132	13,26,28,63,109,147,148,194,228,251,327,332,334,345,346,363,365,384,397,411,441,462,
133	5,9,28,67,93,99,106,108,114,130,150,160,169,177,278,300,315,356,431,473,487,491,
134	9,13,16,34,56,64,78,165,176,216,241,267,275,298,325,368,369,387,403,433,452,499,
135	15,22,29,101,121,131,171,176,194,195,222,261,296,300,381,399,402,403,449,477,483,498,
136	7,22,23,49,114,155,219,279,296,334,349,360,375,401,422,426,448,483,496,501,502,520,
137	20,35,54,69,70,71,82,140,155,204,205,236,313,357,359,371,378,401,424,434,440,521,
138	37,74,125,133,143,160,165,206,226,253,255,297,298,323,327,362,378,410,470,491,494,510,
139	14,40,59,71,87,97,112,123,142,164,176,232,241,247,291,356,362,396,407,480,499,505,
140	31,32,33,55,117,121,146,177,184,193,207,217,242,255,287,357,372,450,457,483,509,511,
141	1,23,90,91,98,135,144,153,178,179,210,245,284,340,341,370,371,375,399,427,436,508,
142	9,23,52,54,56,66,85,94,125,198,199,205,263,297,323,381,402,411,422,437,511,521,
143	89,108,124,131,174,200,204,248,273,282,304,305,325,330,356,363,400,414,432,457,465,504,
144	37,58,86,153,177,186,218,228,242,250,283,290,295,300,308,337,455,461,484,496,502,508,
145	41,79,86,93,113,118,149,192,262,264,271,276,287,330,345,361,377,409,435,445,492,516,
146	0,14,62,74,76,83,92,121,200,211,231,234,239,291,297,314,335,412,435,445,459,473,
147	20,47,61,91,117,124,139,167,193,218,264,267,294,300,333,378,385,399,481,501,516,517,
148	35,36,43,58,99,105,137,144,152,165,175,202,204,259,272,273,312,350,352,402,426,444,
149	44,56,65,79,82,113,168,187,197,201,215,225,248,251,310,393,405,436,478,492,503,509,
150	0,59,71,73,89,93,99,108,110,130,189,253,300,318,352,362,371,397,399,409,412,485,
151	15,28,30,70,83,207,209,216,242,274,319,362,385,388,411,415,450,475,480,483,492,515,
152	28,86,95,116,119,121,149,156,208,226,245,250,262,304,314,317,415,420,429,450,473,506,
153	9,69,123,136,159,186,190,196,233,267,285,299,327,336,372,428,433,458,466,505,510,516,
154	9,35,81,83,144,146,151,173,177,182,183,240,243,249,263,280,365,373,376,445,447,448,
155	18,68,73,85,100,119,159,167,181,188,205,221,260,308,316,352,356,394,396,401,481,487,
156	20,62,74,90,118,145,158,160,212,231,241,252,279,280,319,322,343,356,388,446,450,500,
157	77,132,139,191,215,261,264,287,290,322,325,345,369,401,405,425,482,485,500,504,509,514,
158	15,17,30,32,37,39,95,135,175,203,229,248,291,292,300,353,376,395,419,422,474,485,
159	98,117,124,169,183,189,236,242,252,271,277,291,354,361,364,375,408,427,431,464,498,514,
160	9,69,122,133,199,223,239,245,248,301,311,325,363,365,397,420,442,445,460,468,499,510,
161	16,19,26,106,122,123,189,216,242,243,294,299,304,307,312,347,405,412,448,454,467,504,
162	45,58,59,61,137,172,221,243,247,290,300,324,325,326,329,337,339,367,401,429,472,479,
163	7,73,84,93,103,105,128,146,163,275,280,287,295,307,318,325,326,351,381,426,432,484,
164	25,58,71,100,132,151,165,170,198,242,244,248,322,340,342,360,369,378,418,486,488,500,
165	59,106,113,137,153,162,175,223,276,280,307,330,342,344,352,402,415,419,446,457,466,509,
166	3,15,52,68,80,108,143,181,212,260,352,364,369,383,435,437,444,481,482,490,507,522,
167	58,59,64,67,100,124,130,176,180,209,240,253,254,269,278,371,389,402,447,490,502,504,
168	5,27,45,46,53,106,107,153,155,158,243,259,296,326,371,405,452,473,503,511,513,516,
169	2,9,25,84,91,125,153,169,181,187,220,253,280,307,366,373,374,394,418,430,446,496,
170	9,11,37,48,63,85,98,164,168,169,171,252,257,272,273,344,352,368,386,390,475,499,
171	13,64,93,95,109,115,136,148,152,207,220,272,300,304,343,345,356,367,368,459,475,505,
172	1,33,52,110,162,168,253,277,303,328,335,343,354,373,382,392,421,443,452,476,510,513,
173	18,25,36,74,131,142,143,146,163,185,220,254,288,292,306,366,407,409,414,431,497,520,
174	6,8,16,64,87,98,156,196,225,237,268,309,313,330,359,365,370,376,407,414,501,507,
175	3,8,56,85,115,157,160,174,179,217,225,265,274,282,311,327,444,446,486,495,507,516,
176	32,61,73,79,99,119,120,152,156,157,196,235,262,286,303,331,359,383,412,465,487,515,
177	27,98,111,120,123,127,134,178,239,252,257,264,291,292,304,369,397,435,449,472,489,506,
178	25,43,74,111,133,153,155,195,228,231,243,259,303,326,339,363,389,395,406,432,443,519,
179	3,40,41,79,114,115,130,147,193,194,200,225,230,331,359,369,440,442,446,452,453,515,
180	11,17,33,52,76,90,95,266,268,309,320,352,355,375,403,420,425,427,450,496,501,518,
181	26,29,49,68,96,118,174,190,191,203,228,255,276,277,306,318,373,375,408,455,456,458,
182	12,15,32,38,67,76,100,157,170,241,255,279,285,302,340,352,390,409,417,430,447,460,
183	13,20,30,42,50,67,81,93,136,176,178,297,336,349,350,374,385,433,475,509,514,522,
184	29,30,47,63,71,95,126,176,240,268,285,291,295,306,359,370,373,383,430,434,467,496,
185	5,56,72,85,101,120,131,134,140,152,170,185,235,239,305,325,345,348,382,405,471,476,
186	99,112,113,136,143,161,182,191,201,212,243,259,287,314,342,381,411,425,461,469,471,489,
187	39,51,55,79,88,111,120,123,133,134,178,195,217,260,295,353,374,408,414,470,483,521,
188	24,56,59,77,89,125,146,156,174,243,281,294,332,367,387,400,426,445,468,478,515,519,
189	15,49,87,91,104,117,121,130,171,175,199,202,225,277,281,317,318,324,409,430,436,441,
190	85,111,189,199,211,217,254,256,262,277,279,309,327,348,355,369,395,409,458,465,468,516,
191	38,50,92,104,136,160,164,173,179,187,208,216,266,269,275,279,289,320,370,376,379,434,
192	19,39,49,62,63,74,94,109,127,148,174,189,233,277,295,325,340,417,419,424,480,486,
193	13,16,49,71,124,125,147,171,178,212,307,349,376,392,402,406,420,444,455,456,471,490,
194	18,47,52,86,103,138,155,160,211,212,214,248,263,283,337,342,346,356,359,415,418,471,
195	39,57,82,125,162,190,230,260,296,298,323,337,348,355,356,368,393,410,439,453,478,512,
196	50,62,126,127,132,153,163,169,175,180,222,246,263,265,302,306,330,389,421,445,454,461,
197	12,97,111,137,158,187,193,262,276,281,311,317,329,340,343,424,442,451,495,496,518,519,
198	62,65,68,98,117,135,150,155,168,216,245,256,288,316,352,363,378,389,414,443,487,496,
199	21,29,45,71,99,183,185,189,210,217,218,238,254,275,299,313,328,346,387,454,473,508,
200	8,60,64,90,113,115,121,169,181,191,240,251,262,308,358,395,432,438,448,458,460,463,
201	48,91,128,129,167,172,198,227,273,298,302,305,312,318,330,332,347,351,372,420,422,517,
202	18,35,41,48,114,156,173,189,207,222,308,338,362,374,386,395,430,453,475,506,515,519,
203	21,47,65,71,115,204,213,224,257,311,322,331,333,334,335,337,369,394,403,420,451,494,
204	17,26,71,90,103,140,175,265,280,294,297,311,326,334,343,367,406,423,437,473,492,493,
205	8,61,75,131,155,163,173,188,189,199,229,269,301,314,334,374,401,407,439,456,475,513,
206	7,17,21,32,71,105,131,140,158,168,191,203,211,232,247,248,250,295,299,376,379,405,
207	30,45,55,77,114,166,183,201,206,223,239,250,282,331,336,339,348,391,394,403,511,522,
208	0,24,72,91,93,170,173,186,217,252,255,293,295,300,311,317,322,323,368,426,454,467,
209	11,68,91,97,115,137,161,177,185,208,240,255,289,302,327,349,385,406,417,426,471,483,
210	2,49,55,117,164,180,207,209,214,216,234,323,328,346,350,362,376,431,456,478,481,513,
211	5,26,42,54,60,70,74,98,109,135,221,259,318,324,340,358,368,379,410,415,489,493,
212	2,4,43,70,78,92,103,147,196,256,262,310,369,371,396,397,427,438,439,444,505,514,
213	38,49,83,94,103,107,110,136,144,172,176,187,204,228,244,285,322,332,408,417,464,472,
214	0,25,73,100,158,166,176,202,226,256,263,327,345,387,425,426,427,439,445,488,506,510,
215	6,29,51,55,84,156,202,206,209,312,317,331,343,356,375,378,413,421,457,474,475,502,
216	3,21,73,134,157,175,189,194,227,250,280,319,326,329,367,377,412,415,433,462,478,495,
217	4,41,54,86,105,117,227,234,256,273,340,346,351,364,371,372,436,450,458,470,482,502,
218	35,104,110,129,149,175,180,191,194,195,241,257,260,292,309,340,346,371,373,436,504,520,
219	26,35,53,79,85,108,111,130,148,150,165,180,182,232,257,270,297,331,384,446,469,491,
220	9,13,31,50,70,74,88,100,102,112,151,152,196,257,263,303,416,420,425,429,430,438,
221	59,61,64,68,82,86,109,136,158,220,237,275,324,329,330,331,338,359,413,452,508,512,
222	40,130,150,163,198,244,280,354,357,359,367,388,392,399,409,442,451,463,469,476,518,522,
223	8,45,56,60,76,81,125,139,142,180,184,194,219,223,232,289,327,339,362,375,436,462,
224	4,40,99,113,119,140,150,168,177,180,192,220,304,320,336,352,400,403,408,430,459,511,
225	0,19,27,37,49,124,128,173,177,180,279,284,297,317,342,347,385,393,416,454,480,482,
226	1,62,64,84,85,102,120,153,159,167,189,207,249,316,357,370,374,391,427,439,468,498,
227	43,45,127,131,176,181,217,218,223,236,307,318,321,330,433,435,438,462,467,483,495,512,
228	7,47,49,60,169,172,182,208,218,220,234,248,315,351,355,365,384,401,403,408,441,470,
229	29,36,41,80,82,95,102,117,176,217,232,237,323,332,350,359,439,443,469,472,477,490,
230	0,12,68,88,186,219,222,252,262,274,280,282,344,347,397,398,409,439,444,457,462,495,
231	7,46,76,141,149,187,197,206,213,236,248,258,259,333,340,366,376,381,389,490,498,521,
232	0,3,25,34,61,87,129,130,170,175,213,224,227,265,285,315,322,323,413,443,484,488,
233	14,17,29,73,123,125,130,141,158,179,182,193,200,270,278,311,416,441,456,470,487,512,
234	15,36,56,87,92,98,131,161,224,303,335,348,388,398,401,426,430,437,462,502,511,520,
235	6,17,73,86,98,148,162,172,179,211,262,344,363,375,401,457,462,473,482,497,500,508,
236	0,13,41,47,67,92,95,108,123,143,188,262,267,270,345,355,395,431,439,471,504,508,
237	30,53,80,108,116,135,150,225,288,318,345,366,371,390,414,424,431,438,449,464,517,522,
238	32,47,55,106,122,125,197,203,213,221,240,275,321,338,369,375,416,432,435,441,451,457,
239	7,18,28,43,59,63,82,105,118,120,128,131,136,144,176,198,219,270,271,318,468,483,
240	28,42,57,133,134,153,155,175,177,283,299,301,355,378,411,420,430,444,463,467,484,497,
241	33,66,67,85,128,216,220,235,242,254,270,334,343,346,367,396,409,427,434,461,494,501,
242	5,25,96,172,175,178,183,221,232,256,268,291,304,330,357,372,384,406,410,413,469,489,
243	19,57,89,104,116,121,240,242,250,318,335,338,352,358,392,393,401,406,432,494,507,510,
244	2,8,10,26,80,123,171,192,207,262,264,267,271,272,296,366,387,391,459,480,492,494,
245	30,40,115,121,149,173,180,188,192,205,209,243,260,297,301,314,362,395,424,441,503,519,
246	2,52,98,125,132,161,177,200,223,248,255,262,267,272,287,330,356,389,391,392,457,513,
247	6,47,55,58,72,78,97,153,186,215,299,303,322,342,344,354,355,363,365,376,480,498,
248	3,47,61,85,89,110,117,128,134,155,215,224,247,280,322,353,377,396,403,427,432,484,
249	26,35,42,88,151,248,266,305,311,328,346,350,351,361,365,366,412,426,439,455,468,516,
250	13,23,32,61,73,104,108,110,145,179,213,216,241,249,274,291,309,332,359,397,429,462,
251	20,32,60,124,186,220,274,291,295,317,334,359,364,371,379,428,431,453,467,473,518,520,
252	27,41,45,69,126,142,152,166,184,214,217,232,263,272,281,321,324,412,452,457,496,516,
253	44,49,67,214,241,271,273,281,291,328,331,410,412,419,421,426,437,454,471,502,503,513,
254	20,67,70,117,139,196,233,267,290,302,318,332,335,350,351,410,414,421,427,451,479,485,
255	23,103,105,119,125,184,203,206,233,240,241,250,259,261,297,313,345,375,389,420,491,509,
256	26,30,111,137,179,186,189,274,277,278,293,294,295,296,310,354,379,401,409,426,465,469,
257	5,27,36,62,80,91,102,105,110,166,195,201,275,293,378,429,454,469,472,486,505,520,
258	1,16,26,53,99,101,142,155,160,197,200,206,271,286,313,388,398,460,474,498,512,520,
259	1,29,41,45,52,75,105,161,164,172,177,179,193,225,232,273,342,343,345,397,447,455,
260	22,47,65,71,89,93,123,185,204,246,252,323,372,386,391,404,413,426,446,474,477,518,
261	10,19,25,69,72,102,178,198,210,216,242,255,283,320,325,359,368,381,393,395,409,502,
262	1,43,78,119,139,145,166,221,239,240,252,265,275,295,316,324,390,412,418,452,459,477,
263	14,39,55,57,124,155,164,173,199,214,220,240,260,269,283,370,416,427,428,451,511,519,
264	1,33,67,72,78,108,113,115,203,207,261,272,295,334,353,377,436,467,474,490,491,499,
265	6,75,89,120,141,153,167,170,191,269,275,285,307,332,335,368,377,427,460,472,491,516,
266	1,100,146,149,177,203,257,266,269,273,309,313,314,324,329,384,402,452,457,513,519,521,
267	6,16,28,90,131,139,153,206,237,264,271,275,282,301,325,363,374,378,432,442,496,498,
268	67,92,127,183,184,190,218,241,249,253,263,283,346,361,377,388,399,421,461,462,492,516,
269	21,33,115,123,136,144,158,164,218,256,263,295,301,333,357,387,388,399,446,454,462,507,
270	31,45,62,66,76,92,118,134,157,167,169,192,200,247,283,293,334,366,400,445,484,507,
271	2,15,44,137,195,196,205,233,236,253,266,327,328,339,341,347,392,421,424,435,461,467,
272	30,47,64,79,110,130,148,186,232,269,291,304,331,361,381,390,407,437,445,495,499,513,
273	44,62,104,106,110,121,131,208,213,216,227,284,298,317,319,383,384,405,428,436,452,522,
274	66,82,120,149,205,207,218,230,231,262,288,292,336,341,375,377,413,414,428,458,473,476,
275	12,22,29,36,37,71,86,115,179,195,199,209,219,221,297,353,361,382,394,449,455,518,
276	9,19,40,42,79,104,109,122,148,184,226,283,328,418,438,456,457,467,476,492,504,522,
277	59,63,66,115,116,140,179,189,202,287,288,301,324,361,371,389,428,430,458,487,491,516,
278	52,65,102,119,131,162,181,184,192,193,209,237,262,273,295,313,355,358,399,465,468,513,
279	34,42,43,83,125,133,142,144,157,200,207,267,291,320,388,401,404,412,434,468,500,501,
280	83,84,94,102,127,154,172,210,217,240,307,324,353,354,374,383,384,390,421,445,450,499,
281	21,65,71,74,84,126,170,177,203,213,227,264,267,316,335,360,361,364,416,429,456,460,
282	44,55,78,84,176,188,190,209,220,245,255,282,292,324,362,365,403,434,452,458,486,508,
283	1,46,60,83,114,149,156,187,250,253,266,288,304,317,365,368,372,397,403,424,486,488,
284	50,85,103,124,132,138,144,182,184,212,221,226,227,257,371,389,409,420,440,459,485,490,
285	19,27,62,80,134,140,160,183,186,243,260,269,289,338,344,346,372,414,418,422,465,505,
286	48,65,67,69,177,187,197,199,206,252,257,262,270,273,276,289,303,428,431,470,484,518,
287	24,73,88,102,108,146,168,197,203,230,273,281,298,328,368,370,375,387,415,444,451,505,
288	19,22,39,52,91,104,124,222,230,257,260,284,334,366,370,371,376,377,419,467,471,497,
289	3,33,84,95,104,106,147,160,198,202,255,257,365,381,382,433,443,466,468,483,489,521,
290	20,176,177,183,184,188,191,206,239,261,276,277,292,301,329,341,344,380,439,459,462,481,
291	46,57,94,146,152,184,195,204,226,248,253,282,345,364,411,418,447,454,463,489,502,511,
292	24,32,41,58,61,67,77,80,143,302,332,337,345,348,358,366,385,402,436,450,461,477,
293	3,25,44,64,69,84,90,132,198,208,233,238,259,264,318,347,348,367,385,429,434,474,
294	78,114,127,152,164,177,181,210,235,303,324,342,344,354,401,405,432,464,483,487,517,520,
295	7,18,36,99,116,123,163,215,217,253,262,265,288,294,297,364,369,381,390,413,431,521,
296	23,60,96,105,123,124,136,171,191,192,269,307,326,340,352,366,403,420,424,443,471,494,
