RequestID	OriginPort	DestinationPort	EarliestDepartureTime	LatestArrivalTime	Demand	PenaltyCost
290	B	D	22	42	117.0	1937.0
291	B	D	29	49	90.0	2123.0
313	B	E	1	23	105.0	2134.0
314	B	E	8	30	107.0	2075.0
315	B	E	15	37	106.0	1846.0
316	B	E	22	44	107.0	2158.0
317	B	E	29	51	108.0	1953.0
339	B	F	1	24	117.0	2133.0
340	B	F	8	31	97.0	2184.0
341	B	F	15	38	101.0	2029.0
342	B	F	22	45	97.0	2128.0
343	B	F	29	52	109.0	2045.0
365	B	G	1	28	104.0	1944.0
366	B	G	8	35	112.0	2142.0
367	B	G	15	42	100.0	2103.0
368	B	G	22	49	111.0	2003.0
391	B	H	1	50	113.0	1950.0
417	B	I	1	34	37.0	4894.0
418	B	I	8	41	23.0	5100.0
419	B	I	15	48	34.0	5089.0
420	B	I	22	55	36.0	5200.0
443	B	J	1	40	39.0	3758.0
444	B	J	8	47	32.0	4585.0
445	B	J	15	54	23.0	4569.0
469	C	A	1	33	20.0	631.0
470	C	A	8	40	24.0	655.0
471	C	A	15	47	10.0	541.0
472	C	A	22	54	12.0	569.0
495	C	B	1	34	27.0	667.0
496	C	B	8	41	26.0	634.0
497	C	B	15	48	18.0	520.0
498	C	B	22	55	22.0	566.0
521	C	D	1	20	104.0	2029.0
522	C	D	8	27	105.0	2084.0
523	C	D	15	34	110.0	2140.0
524	C	D	22	41	113.0	1915.0
525	C	D	29	48	101.0	2002.0
526	C	D	36	55	98.0	2190.0
547	C	E	1	22	107.0	1849.0
548	C	E	8	29	103.0	2019.0
549	C	E	15	36	107.0	2091.0
550	C	E	22	43	107.0	2127.0
551	C	E	29	50	116.0	1949.0
573	C	F	1	23	109.0	2136.0
574	C	F	8	30	92.0	2165.0
575	C	F	15	37	108.0	2034.0
576	C	F	22	44	94.0	2199.0
577	C	F	29	51	107.0	2111.0
599	C	G	1	27	105.0	1829.0
600	C	G	8	34	104.0	1870.0
601	C	G	15	41	104.0	2075.0
602	C	G	22	48	109.0	1943.0
603	C	G	29	55	106.0	2106.0
625	C	H	1	49	105.0	1870.0
651	C	I	1	33	34.0	4594.0
652	C	I	8	40	29.0	4177.0
653	C	I	15	47	20.0	5095.0
654	C	I	22	54	34.0	4107.0
677	C	J	1	39	32.0	4631.0
678	C	J	8	46	30.0	4570.0
679	C	J	15	53	25.0	3817.0
703	D	A	1	25	134.0	757.0
704	D	A	8	32	122.0	707.0
705	D	A	15	39	124.0	765.0
706	D	A	22	46	129.0	664.0
707	D	A	29	53	113.0	804.0
729	D	B	1	26	112.0	852.0
730	D	B	8	33	116.0	862.0
731	D	B	15	40	140.0	994.0
732	D	B	22	47	125.0	979.0
733	D	B	29	54	113.0	857.0
755	D	C	1	27	147.0	835.0
756	D	C	8	34	137.0	652.0
757	D	C	15	41	134.0	656.0
758	D	C	22	48	126.0	626.0
759	D	C	29	55	136.0	870.0
781	D	E	1	16	56.0	692.0
782	D	E	8	23	46.0	823.0
783	D	E	15	30	55.0	616.0
784	D	E	22	37	50.0	668.0
785	D	E	29	44	59.0	877.0
786	D	E	36	51	56.0	828.0
807	D	F	1	15	57.0	637.0
808	D	F	8	22	57.0	668.0
809	D	F	15	29	52.0	873.0
810	D	F	22	36	59.0	749.0
811	D	F	29	43	43.0	671.0
812	D	F	36	50	41.0	657.0
833	D	G	1	19	41.0	540.0
834	D	G	8	26	58.0	580.0
835	D	G	15	33	51.0	724.0
836	D	G	22	40	41.0	666.0
837	D	G	29	47	51.0	540.0
838	D	G	36	54	52.0	868.0
859	D	H	1	41	40.0	571.0
860	D	H	8	48	59.0	796.0
861	D	H	15	55	41.0	627.0
885	D	I	1	25	426.0	3109.0
886	D	I	8	32	305.0	3168.0
887	D	I	15	39	376.0	3194.0
888	D	I	22	46	402.0	3169.0
889	D	I	29	53	497.0	2984.0
911	D	J	1	31	302.0	2708.0
912	D	J	8	38	327.0	3072.0
913	D	J	15	45	437.0	3244.0
914	D	J	22	52	381.0	3218.0
937	E	A	1	25	146.0	657.0
938	E	A	8	32	122.0	659.0
939	E	A	15	39	136.0	707.0
940	E	A	22	46	101.0	951.0
941	E	A	29	53	126.0	957.0
963	E	B	1	26	101.0	782.0
964	E	B	8	33	115.0	662.0
965	E	B	15	40	131.0	784.0
966	E	B	22	47	134.0	829.0
967	E	B	29	54	130.0	883.0
989	E	C	1	27	135.0	807.0
990	E	C	8	34	134.0	699.0
991	E	C	15	41	110.0	835.0
992	E	C	22	48	131.0	951.0
993	E	C	29	55	127.0	990.0
1015	E	D	1	33	42.0	631.0
1016	E	D	8	40	56.0	765.0
1017	E	D	15	47	45.0	593.0
1018	E	D	22	54	55.0	759.0
1041	E	F	1	16	46.0	568.0
1042	E	F	8	23	47.0	760.0
1043	E	F	15	30	53.0	741.0
1044	E	F	22	37	44.0	799.0
1045	E	F	29	44	53.0	578.0
1046	E	F	36	51	40.0	575.0
1067	E	G	1	19	48.0	582.0
1068	E	G	8	26	51.0	557.0
1069	E	G	15	33	43.0	821.0
1070	E	G	22	40	48.0	725.0
1071	E	G	29	47	45.0	858.0
1072	E	G	36	54	41.0	658.0
1093	E	H	1	48	49.0	856.0
1094	E	H	8	55	49.0	633.0
1119	E	I	1	32	381.0	2603.0
1120	E	I	8	39	308.0	3267.0
1121	E	I	15	46	387.0	2701.0
1122	E	I	22	53	308.0	3014.0
1145	E	J	1	38	355.0	2755.0
1146	E	J	8	45	447.0	2956.0
1147	E	J	15	52	311.0	3046.0
1171	F	A	1	23	125.0	993.0
1172	F	A	8	30	141.0	645.0
1173	F	A	15	37	129.0	895.0
1174	F	A	22	44	128.0	807.0
1175	F	A	29	51	117.0	905.0
1197	F	B	1	24	133.0	696.0
1198	F	B	8	31	131.0	947.0
1199	F	B	15	38	147.0	934.0
1200	F	B	22	45	113.0	829.0
1201	F	B	29	52	147.0	603.0
1223	F	C	1	25	136.0	929.0
1224	F	C	8	32	145.0	912.0
1225	F	C	15	39	104.0	881.0
1226	F	C	22	46	100.0	865.0
1227	F	C	29	53	143.0	968.0
1249	F	D	1	31	50.0	842.0
1250	F	D	8	38	47.0	502.0
1251	F	D	15	45	59.0	549.0
1252	F	D	22	52	51.0	627.0
1275	F	E	1	33	53.0	823.0
1276	F	E	8	40	49.0	804.0
1277	F	E	15	47	55.0	698.0
1278	F	E	22	54	45.0	783.0
1301	F	G	1	17	43.0	625.0
1302	F	G	8	24	46.0	549.0
1303	F	G	15	31	54.0	697.0
1304	F	G	22	38	45.0	885.0
1305	F	G	29	45	47.0	788.0
1306	F	G	36	52	46.0	888.0
1327	F	H	1	40	54.0	561.0
1328	F	H	8	47	49.0	788.0
1329	F	H	15	54	44.0	651.0
1353	F	I	1	24	338.0	2789.0
1354	F	I	8	31	422.0	2935.0
1355	F	I	15	38	499.0	2689.0
1356	F	I	22	45	388.0	2852.0
1357	F	I	29	52	402.0	2819.0
1379	F	J	1	30	322.0	3279.0
1380	F	J	8	37	446.0	2737.0
1381	F	J	15	44	343.0	2994.0
1382	F	J	22	51	369.0	2875.0
1406	G	A	8	27	133.0	663.0
1407	G	A	15	34	144.0	812.0
1408	G	A	22	41	118.0	815.0
1409	G	A	29	48	103.0	921.0
1410	G	A	36	55	101.0	831.0
1432	G	B	8	28	117.0	744.0
1433	G	B	15	35	106.0	810.0
1434	G	B	22	42	132.0	692.0
1435	G	B	29	49	141.0	932.0
1458	G	C	8	50	134.0	655.0
1484	G	D	8	35	59.0	707.0
1485	G	D	15	42	51.0	858.0
1486	G	D	22	49	53.0	761.0
1510	G	E	8	37	50.0	550.0
1511	G	E	15	44	58.0	651.0
1512	G	E	22	51	48.0	523.0
1536	G	F	8	38	52.0	558.0
1537	G	F	15	45	45.0	804.0
1538	G	F	22	52	47.0	607.0
1588	G	I	8	48	453.0	3087.0
1589	G	I	15	55	418.0	2995.0
1614	G	J	8	54	443.0	3088.0
1639	H	A	1	26	134.0	996.0
1640	H	A	8	33	141.0	800.0
1641	H	A	15	40	139.0	747.0
1642	H	A	22	47	136.0	929.0
1643	H	A	29	54	135.0	979.0
1665	H	B	1	27	101.0	799.0
1666	H	B	8	34	137.0	752.0
1667	H	B	15	41	130.0	859.0
1668	H	B	22	48	134.0	926.0
1669	H	B	29	55	119.0	967.0
1691	H	C	1	28	119.0	710.0
1692	H	C	8	35	132.0	942.0
1693	H	C	15	42	103.0	670.0
1694	H	C	22	49	135.0	656.0
1717	H	D	1	15	55.0	807.0
1718	H	D	8	22	52.0	873.0
1719	H	D	15	29	52.0	775.0
1720	H	D	22	36	50.0	837.0
1721	H	D	29	43	58.0	570.0
1722	H	D	36	50	52.0	559.0
1743	H	E	1	22	56.0	709.0
1744	H	E	8	29	48.0	765.0
1745	H	E	15	36	44.0	607.0
1746	H	E	22	43	57.0	630.0
1747	H	E	29	50	52.0	565.0
1769	H	F	1	16	47.0	500.0
1770	H	F	8	23	58.0	722.0
1771	H	F	15	30	42.0	547.0
1772	H	F	22	37	40.0	813.0
1773	H	F	29	44	44.0	819.0
1774	H	F	36	51	48.0	675.0
1795	H	G	1	20	57.0	828.0
1796	H	G	8	27	40.0	831.0
1797	H	G	15	34	57.0	654.0
1798	H	G	22	41	48.0	843.0
1799	H	G	29	48	53.0	839.0
1800	H	G	36	55	56.0	693.0
1821	H	I	1	26	424.0	3137.0
1822	H	I	8	33	462.0	2875.0
1823	H	I	15	40	369.0	2921.0
1824	H	I	22	47	398.0	2702.0
1825	H	I	29	54	402.0	3236.0
1847	H	J	1	32	490.0	3233.0
1848	H	J	8	39	335.0	2836.0
1849	H	J	15	46	367.0	2703.0
1850	H	J	22	53	460.0	3233.0
1874	I	A	8	49	57.0	2106.0
1900	I	B	8	50	42.0	2053.0
1926	I	C	8	51	56.0	2134.0
1952	I	D	8	38	522.0	2643.0
1953	I	D	15	45	632.0	2763.0
1954	I	D	22	52	639.0	2969.0
1978	I	E	8	45	639.0	2931.0
1979	I	E	15	52	556.0	2831.0
2004	I	F	8	39	546.0	2891.0
2005	I	F	15	46	540.0	2865.0
2006	I	F	22	53	590.0	2757.0
2030	I	G	8	43	665.0	2771.0
2031	I	G	15	50	625.0	2664.0
2056	I	H	8	37	577.0	2765.0
2057	I	H	15	44	652.0	2750.0
2058	I	H	22	51	682.0	2979.0
2082	I	J	8	27	90.0	575.0
2083	I	J	15	34	86.0	590.0
2084	I	J	22	41	86.0	534.0
2085	I	J	29	48	99.0	726.0
2086	I	J	36	55	86.0	627.0
2109	J	A	15	50	56.0	2198.0
2135	J	B	15	51	56.0	2486.0
2161	J	C	15	52	50.0	2014.0
2187	J	D	15	39	609.0	2726.0
2188	J	D	22	46	576.0	2873.0
2189	J	D	29	53	627.0	2656.0
2213	J	E	15	46	633.0	2751.0
2214	J	E	22	53	625.0	2728.0
2239	J	F	15	40	611.0	2700.0
2240	J	F	22	47	699.0	2764.0
2241	J	F	29	54	619.0	2829.0
2265	J	G	15	44	517.0	2687.0
2266	J	G	22	51	514.0	2701.0
2291	J	H	15	38	500.0	2769.0
2292	J	H	22	45	662.0	2946.0
2293	J	H	29	52	592.0	2982.0
2317	J	I	15	50	97.0	634.0
