17	33,36,56,93,103,118,164,173,199,212,263,279,309,325,334,350,423,459,474,486,518,626,627,644,662,664,763,775,
18	8,41,113,149,160,190,213,214,221,229,256,265,352,373,374,382,480,495,533,546,613,615,616,618,686,726,745,763,
19	12,37,57,87,92,100,138,143,146,161,165,173,186,198,213,232,250,368,515,564,582,652,668,679,702,709,754,779,
20	32,36,66,76,87,99,121,140,144,154,179,260,268,345,359,364,462,467,500,527,552,578,595,706,730,748,752,785,
21	32,79,137,167,210,220,226,233,252,286,364,374,384,403,410,452,459,507,512,599,612,618,626,643,690,738,765,788,
22	9,29,53,82,90,123,128,150,157,217,281,292,293,366,392,406,414,417,474,492,493,514,525,535,638,640,649,786,
23	9,10,24,66,162,185,203,235,248,267,301,340,351,385,461,463,567,584,602,607,611,623,660,697,734,752,770,781,
24	32,67,95,112,135,140,145,227,255,280,306,335,400,434,450,451,474,510,534,547,573,576,611,629,667,689,700,764,
25	7,40,133,140,166,208,213,270,282,314,351,358,394,436,446,466,473,493,513,540,583,584,594,724,765,779,781,791,
26	54,72,198,212,285,295,373,405,420,427,435,472,477,497,507,509,550,566,568,620,628,640,701,704,757,758,787,791,
27	38,70,151,200,227,233,305,308,342,376,398,413,441,457,482,505,525,530,550,559,571,578,659,694,711,734,750,780,
28	20,37,51,64,76,133,153,162,168,181,213,385,440,455,468,490,494,528,580,581,604,612,621,638,642,662,725,756,
29	14,40,55,70,95,96,99,168,225,285,333,342,344,367,372,402,408,429,437,461,514,525,542,586,647,689,735,779,
30	64,95,97,118,169,208,230,231,283,311,334,337,371,383,430,443,480,484,516,591,599,606,658,675,715,717,743,777,
31	0,13,33,34,85,93,141,154,246,253,346,347,373,465,476,510,514,516,589,590,604,613,645,679,682,700,720,742,
32	32,52,85,96,146,151,165,175,176,192,205,248,277,298,301,339,368,376,448,455,465,560,570,573,642,710,731,753,
33	4,77,116,126,139,196,234,264,277,328,363,389,396,404,421,437,444,514,526,594,603,667,673,680,686,694,713,744,
34	13,51,63,71,97,116,128,131,175,178,186,260,317,329,395,492,499,514,522,527,567,592,621,664,675,760,782,786,
35	29,42,57,85,97,122,130,144,172,188,220,270,275,331,351,398,405,422,458,477,487,626,627,665,686,745,767,788,
36	6,33,74,168,175,215,223,237,255,265,300,305,320,365,367,440,472,496,497,549,560,571,576,597,622,626,651,706,
37	23,36,45,58,111,131,318,328,344,358,366,367,380,453,514,523,553,562,564,573,575,640,698,704,709,712,719,755,
38	7,44,69,143,194,215,216,255,297,335,358,414,434,445,450,452,485,559,585,596,620,622,657,665,739,742,758,764,
39	71,87,123,139,143,204,231,247,256,299,300,309,312,313,343,348,364,398,447,459,530,560,562,580,625,679,758,774,
40	16,21,33,57,81,99,127,155,186,195,199,251,254,269,270,285,286,349,400,439,486,504,508,512,609,615,695,700,
41	69,136,166,178,196,218,245,257,263,281,288,329,338,348,353,354,357,380,456,523,537,553,567,588,635,651,674,777,
42	12,33,34,70,117,138,164,194,212,260,277,309,347,369,374,377,464,563,564,570,634,713,726,755,757,771,783,792,
43	23,47,59,66,91,117,122,123,146,147,219,227,252,298,301,340,353,445,456,527,530,582,639,675,725,768,774,777,
44	30,66,84,146,178,224,234,245,286,292,300,336,356,357,379,391,397,474,531,578,592,619,649,650,699,706,718,723,
45	12,44,46,53,123,131,186,233,237,300,327,336,356,406,479,506,514,516,519,522,528,539,555,591,632,756,758,784,
46	5,42,46,50,64,117,122,171,192,213,250,305,308,323,381,387,452,480,594,597,607,648,685,694,741,752,759,761,
47	9,31,44,56,93,143,155,172,187,237,251,352,396,406,459,470,479,501,531,544,557,576,633,692,695,744,756,760,
48	8,30,33,47,64,78,115,163,223,226,236,266,282,363,401,412,445,476,535,569,574,579,688,715,736,754,761,786,
49	8,61,78,106,132,180,210,212,215,237,247,259,270,381,385,404,413,415,459,463,474,547,575,581,632,738,762,772,
50	40,57,82,89,94,117,122,142,153,172,192,194,215,223,250,314,410,421,460,513,515,546,572,574,606,689,725,789,
51	1,102,103,114,140,148,154,173,198,260,265,291,299,390,409,444,475,533,549,564,566,587,666,675,733,738,745,755,
52	16,20,34,51,98,133,237,252,257,258,301,334,369,413,425,444,505,507,508,556,588,625,709,712,734,760,778,788,
53	59,84,92,134,135,158,178,197,226,335,338,398,429,455,464,479,487,515,549,570,576,669,682,689,691,694,771,790,
54	1,28,33,89,115,128,213,220,230,244,276,302,306,347,375,379,457,501,522,523,556,557,595,621,630,656,712,753,
55	58,65,66,77,102,109,130,145,161,174,254,314,317,353,356,428,429,459,482,541,555,564,568,629,643,689,759,774,
56	1,11,78,94,98,109,156,160,165,226,240,244,263,330,378,384,400,484,489,526,550,557,636,649,665,681,687,785,
57	40,72,83,109,123,126,191,208,249,300,309,314,335,358,361,398,411,479,488,548,557,579,586,588,605,679,746,761,
58	12,29,55,80,97,153,155,168,210,214,226,311,351,405,444,487,488,499,552,569,581,646,660,683,705,719,749,778,
59	4,34,43,44,47,57,60,220,242,250,264,285,335,360,382,423,444,445,473,476,547,636,673,688,697,703,782,785,
60	71,77,95,123,139,222,225,287,323,327,345,372,391,462,469,470,490,496,525,542,572,582,609,642,654,664,715,719,
61	17,18,50,99,165,204,212,244,281,321,416,427,448,498,501,504,522,531,545,630,635,654,656,704,708,735,744,767,
62	2,4,93,99,119,128,133,137,159,216,220,231,247,275,337,366,409,484,493,560,592,649,651,669,700,721,790,792,
63	14,30,42,51,53,60,67,84,92,212,258,292,295,302,383,430,449,469,493,500,509,544,546,584,653,656,720,722,
64	2,33,41,182,241,272,274,303,372,378,456,466,491,500,501,529,628,629,645,685,705,708,732,737,749,775,785,790,
65	18,41,84,87,160,176,180,253,254,299,318,329,348,375,439,474,490,500,541,566,577,640,659,666,681,683,736,784,
66	15,36,50,99,102,216,220,244,271,357,370,422,429,475,483,542,674,678,709,718,732,741,742,751,752,755,770,791,
67	12,14,69,83,139,166,182,184,198,207,217,236,240,292,346,351,358,413,444,466,469,500,591,605,660,684,692,764,
68	8,49,79,139,217,237,251,258,264,271,321,325,341,343,361,400,448,464,492,502,530,573,580,598,697,749,755,762,
69	55,65,105,163,196,219,250,302,359,367,379,451,503,508,509,530,542,549,665,686,690,721,725,729,753,760,788,791,
70	15,27,28,40,79,108,170,208,242,329,360,401,411,434,448,482,517,524,525,534,549,585,586,604,657,692,722,765,
71	35,50,64,89,90,120,125,141,255,284,289,297,345,450,459,462,465,492,540,547,557,560,593,595,640,737,743,780,
72	23,43,104,141,143,146,241,277,332,358,374,422,439,489,493,497,498,512,518,549,581,590,611,635,644,687,697,782,
73	12,45,91,106,161,188,228,285,311,323,340,341,349,374,376,380,396,426,502,526,540,577,585,598,657,699,702,762,
74	4,10,19,66,69,108,226,261,268,284,360,375,387,400,491,501,505,526,531,542,551,642,656,717,747,765,770,784,
75	3,11,25,63,128,134,160,169,176,225,244,272,372,373,394,434,449,479,486,497,532,535,555,609,688,739,759,780,
76	15,104,125,133,153,184,241,269,282,304,370,378,389,409,411,429,485,486,552,558,589,607,621,625,699,704,708,776,
77	32,46,101,108,132,157,159,178,185,197,202,298,301,303,354,362,378,437,447,451,464,631,641,647,664,685,771,776,
78	3,91,164,184,219,265,287,296,299,319,389,391,407,419,429,445,463,484,490,496,528,541,583,612,675,685,701,779,
79	48,76,91,96,178,185,239,267,382,391,394,414,487,513,533,537,555,560,561,594,600,621,675,676,731,756,776,781,
80	5,23,34,62,82,146,167,192,193,230,238,261,291,349,357,369,374,468,475,482,520,577,586,611,691,696,731,778,
81	45,78,139,141,167,201,239,289,412,421,431,494,512,519,525,553,556,557,572,584,606,615,625,626,699,717,765,773,
82	27,56,76,89,118,130,161,188,240,280,293,299,346,369,377,393,435,466,523,541,604,631,636,647,664,668,725,760,
83	67,76,92,162,188,190,209,231,264,274,334,340,347,355,371,411,430,463,497,517,550,573,643,666,689,725,760,769,
84	5,43,54,59,62,74,88,113,133,165,187,276,281,288,308,364,371,390,442,453,469,510,563,590,595,651,652,699,
85	0,60,105,116,132,135,282,319,358,366,383,435,450,557,572,576,583,584,590,601,639,648,689,696,713,740,744,785,
86	45,66,70,75,76,89,107,109,139,154,226,227,268,337,350,359,372,475,499,527,603,629,656,687,688,705,733,782,
87	136,161,167,198,277,302,325,347,392,393,397,400,463,475,486,489,492,509,573,609,619,627,659,663,705,709,715,717,
88	3,38,110,117,131,158,171,172,208,247,298,305,326,346,350,379,460,585,610,618,639,705,713,750,766,781,787,792,
89	2,11,43,47,86,102,130,150,162,185,233,253,420,437,482,510,511,561,568,637,643,661,672,678,689,720,767,786,
90	9,27,115,136,144,182,280,311,326,350,360,405,407,440,452,498,616,627,631,655,686,692,718,733,737,748,773,787,
91	22,27,59,68,134,174,181,221,247,258,315,329,348,408,444,453,461,465,471,479,599,619,633,637,727,746,761,777,
92	90,95,106,134,144,177,222,280,294,317,318,339,370,373,410,443,449,500,513,562,603,620,666,687,703,710,716,748,
93	17,24,47,55,113,128,131,161,200,237,240,309,405,410,421,423,473,475,493,510,574,587,595,622,722,747,777,785,
94	9,12,33,51,73,96,112,158,166,221,232,320,339,344,368,388,399,537,553,558,706,717,721,722,723,744,757,761,
95	4,6,23,31,45,126,153,252,262,263,288,307,315,331,397,402,457,480,530,542,628,660,665,675,705,728,746,790,
96	70,92,104,124,151,214,234,251,254,262,294,399,454,489,495,552,554,606,617,618,634,667,677,689,692,735,736,762,
97	1,13,105,119,144,228,261,275,288,297,340,341,353,361,390,413,463,488,501,521,576,592,637,640,657,695,713,725,
98	6,21,71,108,150,153,169,188,208,219,244,263,308,335,338,412,426,492,520,557,570,591,595,600,680,682,741,752,
99	15,22,104,150,165,199,236,280,298,309,335,351,417,423,430,433,470,500,510,521,547,589,622,641,674,687,725,760,
100	4,74,87,109,127,138,165,197,208,250,268,325,330,341,346,381,455,491,542,571,617,636,643,651,664,712,718,741,
101	148,156,189,202,227,246,294,296,320,365,381,405,410,461,465,469,472,539,559,660,668,670,683,697,711,722,723,752,
102	35,48,65,135,154,266,268,283,294,374,394,416,479,559,604,622,627,638,651,655,677,706,710,748,764,770,777,785,
103	55,57,97,123,124,133,156,314,431,448,453,461,501,520,527,541,556,563,619,634,643,672,690,714,731,734,742,777,
104	66,140,155,198,235,236,282,291,350,354,370,383,407,433,435,519,546,553,561,563,578,655,664,684,705,717,749,786,
105	36,64,73,83,103,141,149,156,159,163,168,176,204,208,216,387,397,408,464,466,476,582,596,660,674,680,693,707,
106	19,31,61,67,68,162,176,184,188,193,232,248,279,315,342,349,356,374,502,505,551,629,680,681,686,700,731,781,
107	30,40,79,137,158,171,182,190,212,251,256,258,306,317,364,379,391,394,398,453,488,512,519,612,656,658,662,726,
108	26,46,98,111,129,167,270,317,336,372,390,422,442,446,448,472,493,504,564,591,600,606,664,718,727,736,749,755,
109	6,84,101,129,134,174,190,216,228,254,281,292,332,395,405,439,445,446,473,497,556,582,596,612,644,658,765,786,
110	15,41,168,177,213,257,260,263,276,318,339,343,365,370,489,550,561,568,603,633,640,697,706,722,757,761,764,766,
111	4,7,19,52,63,83,97,154,219,273,287,316,482,529,573,581,597,624,635,664,676,692,736,758,760,765,774,783,
112	4,25,104,121,171,182,189,232,301,308,323,327,351,379,383,433,466,499,527,529,562,575,636,650,653,731,754,768,
113	15,19,55,73,88,98,128,176,191,302,395,405,407,411,437,440,470,473,499,541,562,570,606,622,633,685,720,727,
114	11,44,62,122,133,139,184,248,261,269,308,405,431,451,528,545,550,565,578,600,604,628,631,659,662,676,682,684,
115	0,2,60,112,115,125,169,184,227,255,267,275,288,339,365,369,387,418,431,433,511,540,645,680,687,709,731,781,
116	27,32,45,108,116,136,144,159,172,193,204,237,244,248,259,386,389,397,414,418,419,458,511,561,580,686,745,771,
117	14,48,54,63,86,92,195,244,289,311,314,326,350,371,393,443,459,496,523,537,572,619,641,653,655,680,713,746,
118	1,23,39,46,66,142,174,190,212,244,291,294,335,336,385,389,428,514,515,517,532,534,556,575,597,652,702,763,
119	0,25,76,119,164,189,210,211,213,230,255,270,353,372,418,501,507,520,550,564,565,629,643,682,699,708,736,767,
120	0,3,73,77,111,164,170,191,266,289,307,315,368,372,412,413,422,443,534,551,560,590,592,632,652,666,669,757,
121	0,11,25,57,99,147,159,201,204,223,239,245,251,266,287,336,409,423,540,575,617,672,696,732,734,738,740,773,
122	83,91,122,133,142,147,164,202,226,231,255,284,317,436,438,446,460,485,498,508,546,547,569,605,682,715,738,742,
123	27,30,60,62,64,69,120,137,149,161,193,219,241,295,347,378,383,412,436,471,482,535,611,653,673,726,770,781,
124	17,18,159,165,166,194,297,307,313,326,336,374,396,398,406,424,469,508,553,571,587,601,603,696,717,742,778,786,
125	10,12,32,70,102,121,127,139,240,248,251,365,380,399,407,409,460,513,523,543,577,604,661,664,699,740,766,773,
126	30,34,99,138,164,215,237,308,333,340,362,377,436,475,494,515,543,552,603,616,665,686,696,705,706,723,772,782,
127	37,47,53,95,114,148,169,186,222,240,247,330,349,355,364,381,428,488,495,530,546,593,665,691,712,744,756,761,
128	34,51,54,111,135,223,226,230,236,245,297,298,324,332,374,377,401,419,523,538,559,577,593,614,635,680,715,764,
129	29,45,64,71,111,149,249,317,336,388,402,409,417,434,441,458,471,506,521,600,621,629,678,687,714,745,756,760,
130	29,91,112,117,132,161,198,211,228,260,284,294,306,350,357,360,373,452,485,513,523,554,570,598,626,639,758,771,
131	28,53,76,103,161,172,206,248,281,289,299,325,366,381,389,440,458,468,502,625,627,630,660,707,723,738,761,789,
132	1,27,32,48,62,131,141,214,234,268,294,329,362,371,378,428,455,485,502,518,566,639,680,694,719,744,769,789,
133	12,16,31,39,74,120,131,177,233,238,249,251,252,253,271,387,399,478,496,528,550,556,561,573,599,616,672,776,
134	44,78,113,114,158,173,189,242,249,267,327,331,346,376,377,442,462,471,500,537,538,611,664,691,701,709,742,783,
135	40,93,125,144,155,206,220,272,288,356,384,392,412,451,468,477,553,571,607,619,623,637,642,646,665,695,713,748,
136	55,73,127,142,148,153,200,216,223,225,236,250,254,343,348,392,422,490,556,565,566,581,582,588,621,663,678,756,
137	67,87,146,241,258,268,273,309,337,389,402,460,542,563,568,582,617,631,639,650,658,678,690,694,710,713,727,786,
138	19,67,131,198,210,236,266,274,309,354,404,417,425,444,457,517,518,567,577,595,608,628,664,669,675,682,725,767,
139	41,64,68,84,145,156,224,262,286,297,321,370,375,388,419,420,443,451,482,521,558,682,692,711,713,721,762,774,
140	18,77,122,150,152,192,248,257,315,320,328,358,360,393,459,493,518,534,541,546,612,626,628,642,663,665,716,736,
141	44,60,89,101,114,119,132,159,201,279,288,312,313,434,454,472,510,550,551,553,566,573,603,681,690,702,713,781,
142	11,69,110,119,171,263,299,301,315,402,462,488,489,526,534,543,551,559,585,586,599,619,620,631,648,658,714,745,
143	29,87,95,104,105,228,250,281,305,315,389,405,450,464,484,536,548,575,580,596,601,614,624,633,690,698,738,773,
144	22,44,116,146,194,211,236,247,298,327,349,376,386,404,415,418,423,490,528,532,596,672,682,746,768,778,780,785,
145	40,63,88,99,109,116,179,194,214,272,306,401,405,424,437,467,475,515,519,647,666,669,685,686,740,768,769,792,
146	25,65,179,182,212,254,259,286,301,309,315,328,334,359,369,374,415,463,468,500,523,646,649,668,677,727,759,761,
147	29,43,108,206,233,245,259,278,347,353,363,393,431,446,459,494,510,540,555,565,566,594,637,663,757,764,771,789,
148	6,46,65,94,121,148,217,238,297,356,391,414,450,458,477,496,529,544,588,597,614,668,671,688,690,733,741,775,
149	9,31,42,57,148,150,159,177,209,225,254,315,367,448,457,460,538,559,583,614,644,660,664,724,728,737,778,787,
150	29,67,76,99,134,158,193,213,223,247,275,344,362,363,373,376,379,433,463,466,525,548,577,612,634,687,755,763,
151	1,47,58,92,151,155,186,192,218,258,260,266,315,325,326,350,382,463,472,540,562,611,630,654,679,690,710,725,
152	2,15,36,52,122,136,145,151,164,203,215,223,263,269,306,347,435,492,505,526,606,671,685,718,735,770,780,784,
153	5,28,29,114,137,152,159,196,208,239,303,319,341,389,403,404,440,465,534,539,572,595,670,673,683,686,726,763,
154	18,89,94,153,156,177,327,335,339,384,427,429,475,482,506,510,516,534,544,545,610,627,635,651,675,697,727,740,
155	43,75,83,94,111,122,142,162,164,170,224,227,244,358,372,439,443,446,470,495,542,549,550,624,716,759,769,784,
156	12,58,84,120,273,277,300,358,382,391,396,398,414,445,463,487,494,497,549,578,584,593,639,667,703,719,728,749,
157	52,74,137,148,171,264,294,330,345,374,376,382,394,411,421,429,450,457,484,526,549,552,563,575,576,634,646,708,
158	33,37,55,65,85,93,94,163,216,236,275,277,292,302,396,402,496,497,507,512,598,612,624,686,704,730,743,782,
159	34,53,94,100,126,131,141,195,210,212,268,312,358,359,439,486,510,516,538,572,598,653,668,669,709,727,759,786,
160	16,66,149,151,165,205,277,283,313,326,330,383,414,446,470,482,530,532,537,547,611,621,649,655,730,740,757,770,
161	14,33,55,120,208,253,279,319,324,364,365,443,448,453,458,500,507,573,574,577,583,606,642,644,690,752,758,762,
162	55,74,107,134,162,180,211,236,256,278,289,299,425,437,471,497,515,525,551,634,635,671,697,715,732,736,743,753,
163	16,65,82,104,136,202,209,210,220,245,271,307,332,418,432,453,479,489,504,513,555,589,621,622,628,672,696,723,
164	8,23,50,103,127,149,179,204,217,262,269,280,310,312,334,432,476,488,541,549,561,589,613,658,663,669,708,748,
165	32,64,70,103,117,191,241,243,260,274,287,289,293,311,372,394,409,524,615,637,662,665,692,717,737,775,781,790,
166	5,111,141,147,162,171,204,223,263,281,307,414,483,521,539,540,549,554,563,564,565,580,585,654,669,672,766,789,
167	8,27,108,143,147,156,187,199,205,246,264,292,313,375,379,389,526,532,550,575,600,601,605,637,638,738,790,791,
168	57,131,148,211,213,276,285,288,304,331,337,410,418,441,445,498,550,605,614,623,628,654,683,691,733,747,789,791,
169	20,62,93,96,102,111,173,218,220,232,273,313,324,356,372,394,402,417,457,467,484,523,564,586,619,663,674,749,
170	84,90,113,127,134,142,144,168,179,230,245,302,348,378,389,466,492,548,605,627,640,651,661,662,734,744,746,770,
171	2,18,39,69,100,118,176,222,303,306,313,318,416,438,441,451,465,518,539,571,634,657,676,683,688,718,723,768,
172	150,152,171,211,217,235,237,243,328,337,376,385,401,427,438,471,492,565,587,589,594,615,621,661,731,732,748,779,
173	8,75,77,116,120,163,192,193,194,234,245,263,318,319,322,326,348,358,363,394,410,419,432,490,505,618,686,706,
174	20,92,93,111,131,183,184,209,252,254,283,294,347,458,466,495,515,549,581,608,636,681,690,699,763,765,771,785,
175	43,50,65,74,86,98,122,130,191,204,216,237,256,281,311,322,385,464,494,558,602,671,697,711,736,739,760,778,
176	42,56,60,63,75,138,173,190,191,225,262,273,293,342,364,372,389,412,427,433,484,542,561,570,578,594,648,712,
177	56,79,85,97,101,114,119,137,138,139,151,196,226,425,460,474,490,504,514,517,520,543,548,588,624,696,697,737,
178	4,16,60,114,208,236,254,286,312,319,321,332,336,392,422,429,439,479,496,541,567,570,590,652,677,678,696,751,
179	16,51,62,68,100,122,145,152,159,175,187,270,277,293,309,351,355,380,448,454,601,612,617,664,671,686,762,791,
180	12,14,30,112,116,143,217,320,414,469,518,544,545,579,584,586,588,598,608,616,624,625,639,643,713,714,779,790,
181	6,39,71,75,156,157,161,162,220,233,278,285,334,335,355,365,383,434,439,455,458,484,569,576,695,705,722,776,
182	17,35,77,118,143,145,156,264,265,269,276,296,325,383,437,450,451,459,466,518,525,556,572,585,665,699,706,729,
183	32,53,142,152,159,176,265,302,304,317,373,412,495,501,514,515,519,554,577,584,631,646,653,730,731,768,780,792,
184	5,42,78,79,81,115,133,145,168,174,177,250,287,329,383,389,411,458,582,584,626,652,664,692,697,709,746,781,
185	26,30,35,57,92,102,124,142,150,189,204,232,242,297,363,420,507,508,520,541,557,568,639,661,672,686,709,772,
186	19,116,137,172,182,204,275,317,344,371,387,390,391,398,433,446,453,463,470,527,579,618,639,643,758,764,783,784,
187	0,6,30,50,67,81,88,168,174,192,223,232,249,340,353,371,440,570,629,633,654,659,669,700,704,760,766,780,
188	84,183,243,285,305,355,401,439,494,498,501,506,516,534,547,590,615,626,644,656,658,691,694,697,701,732,737,762,
189	30,37,105,157,174,230,237,240,275,349,359,368,443,455,465,513,559,576,580,635,640,670,694,733,736,760,761,790,
190	49,76,90,93,108,117,131,143,175,224,280,294,313,323,326,342,343,387,389,415,479,527,534,547,594,712,757,773,
191	12,38,41,42,54,79,134,142,143,147,182,234,236,238,262,326,330,343,357,358,444,491,557,560,711,734,775,791,
192	6,15,47,58,70,75,78,153,185,229,238,254,262,287,432,444,488,504,540,544,581,604,652,656,679,716,721,751,
193	22,28,84,102,156,166,280,284,327,336,345,414,435,440,457,474,505,529,628,630,664,667,676,686,761,765,770,792,
194	2,23,41,43,51,54,56,60,87,128,129,137,178,220,229,294,348,383,428,430,531,617,629,641,653,712,719,740,
195	7,137,145,147,233,251,254,289,302,389,392,401,403,430,466,468,469,512,547,550,582,589,594,644,658,699,731,754,
196	15,24,67,103,138,151,191,270,293,294,324,335,338,380,504,508,544,564,627,632,658,659,666,706,746,760,776,782,
197	27,77,96,120,129,162,217,235,248,303,332,335,349,409,414,439,456,483,499,536,592,606,610,636,674,691,725,740,
198	0,64,70,108,126,163,169,246,275,284,287,326,391,447,455,507,524,530,536,583,585,652,709,710,739,742,773,789,
199	27,31,61,97,111,167,204,229,265,290,306,312,330,423,441,482,498,508,552,573,581,629,637,640,658,713,729,792,
200	6,41,61,64,92,96,167,210,246,286,301,343,348,358,359,369,384,387,436,446,492,553,577,664,705,752,773,787,
201	11,12,50,51,64,112,180,202,204,252,279,321,355,389,392,447,453,477,510,541,652,661,707,735,738,739,786,787,
202	13,36,37,66,85,138,160,190,257,264,277,314,317,384,395,397,425,458,465,498,510,521,522,556,615,697,706,763,
203	0,3,11,17,24,110,116,133,192,196,220,249,273,334,374,377,399,424,452,466,468,485,573,575,599,645,706,769,
204	9,25,27,66,68,70,114,130,148,156,173,181,188,235,295,320,333,342,392,403,470,509,551,601,608,662,716,723,
205	15,63,95,115,144,159,195,236,242,253,285,286,299,350,364,475,529,531,564,565,570,621,660,691,698,723,777,781,
206	53,128,130,167,202,230,237,239,268,270,330,334,357,364,379,387,402,427,491,524,556,607,637,638,685,706,708,787,
207	11,33,41,59,98,114,158,167,219,230,279,300,314,329,390,416,439,447,492,514,567,591,621,664,682,684,716,753,
208	32,42,70,79,98,117,132,185,189,210,223,289,326,360,366,372,395,396,492,546,571,609,619,661,670,692,713,718,
209	24,33,52,138,151,152,172,194,218,267,328,357,387,463,469,480,544,559,576,589,613,648,677,687,699,722,726,762,
210	1,5,37,68,119,229,276,291,324,376,407,434,496,517,552,571,589,591,612,648,653,654,680,726,748,755,759,787,
211	19,67,148,163,191,233,246,262,265,339,345,373,401,435,487,505,513,537,600,609,637,641,671,673,724,727,736,778,
212	65,105,108,159,173,185,266,333,358,365,404,421,459,467,477,482,483,524,536,580,583,595,642,649,663,669,676,762,
213	18,20,24,60,91,116,160,181,192,229,284,285,291,315,322,332,342,372,379,432,495,538,542,618,622,715,722,746,
214	73,87,90,144,155,175,180,202,222,232,233,253,341,385,454,546,548,571,572,598,619,634,694,697,724,733,751,789,
215	117,155,180,187,215,216,302,305,309,323,327,333,342,357,361,370,422,465,599,601,609,664,666,711,723,727,758,782,
216	15,18,29,52,259,276,284,291,358,361,387,439,445,449,456,465,472,486,501,505,520,584,670,709,737,754,755,767,
217	24,31,40,72,103,112,129,158,208,212,233,255,317,469,481,487,491,560,578,583,626,647,650,672,676,679,711,772,
218	45,78,86,147,193,196,213,259,300,301,316,319,343,359,367,369,425,438,493,542,549,632,636,668,711,748,753,775,
219	45,55,100,112,121,145,148,175,178,218,237,327,365,372,480,498,504,529,538,544,546,582,623,670,671,712,715,767,
220	3,6,17,119,134,144,193,215,250,276,310,316,341,383,405,406,431,465,508,549,557,616,645,652,663,694,757,778,
221	14,57,61,63,67,73,120,184,193,209,226,265,278,342,383,438,469,474,482,490,508,515,567,606,642,699,746,774,
222	8,25,29,30,37,73,88,89,132,137,141,206,209,261,269,305,309,360,362,465,477,526,586,588,594,615,649,749,
223	32,41,46,56,95,151,158,189,226,227,274,320,351,420,426,518,571,574,614,629,642,648,662,668,677,690,731,775,
224	53,72,87,98,119,121,216,258,271,277,288,302,357,389,392,421,431,451,474,508,533,544,612,714,715,749,761,772,
225	3,10,21,63,90,143,167,189,206,212,245,295,421,467,469,523,558,567,589,621,670,671,672,693,697,712,737,741,
226	14,16,29,57,141,204,212,237,285,322,342,374,389,427,443,485,492,499,503,533,538,558,579,581,621,636,734,788,
227	15,50,100,136,171,187,188,204,216,310,315,316,326,390,403,425,449,477,501,570,654,662,670,683,685,717,761,766,
228	5,7,12,73,110,127,160,192,198,223,254,272,316,391,407,440,501,504,541,566,601,622,672,685,714,732,777,778,
229	31,88,139,143,169,182,209,224,297,311,320,331,344,349,402,430,446,460,476,556,598,666,696,701,755,760,766,770,
230	2,19,63,72,94,114,115,121,123,158,161,172,222,315,324,342,365,461,466,474,551,601,648,697,717,728,748,760,
231	9,44,53,137,155,162,180,207,223,242,270,302,332,343,434,444,448,452,456,577,580,584,611,623,648,651,706,743,
232	3,13,28,33,34,83,86,137,146,185,204,206,210,254,296,327,430,438,482,484,504,525,562,589,690,738,754,784,
233	8,73,111,128,174,210,213,227,232,261,272,274,353,360,394,414,428,444,515,518,522,560,566,620,653,705,747,772,
234	11,23,47,129,168,190,216,222,224,254,255,272,324,402,488,503,653,664,667,680,685,694,695,712,748,753,754,776,
235	38,73,84,85,133,184,187,211,283,291,316,346,365,437,474,497,536,589,592,614,654,660,661,676,697,731,755,783,
236	29,37,64,89,99,103,120,173,180,196,204,250,354,367,370,387,433,507,527,531,600,602,634,669,716,723,732,740,
