63	24,29,190,256,261,309,319,321,330,349,374,389,416,446,466,520,561,565,572,590,594,596,606,608,
64	13,17,22,38,47,50,60,88,126,175,220,278,298,315,339,385,401,420,434,441,443,456,541,591,
65	18,20,63,69,87,95,103,199,201,208,217,238,263,268,285,300,323,448,457,517,563,569,573,598,
66	14,19,27,74,171,179,199,267,280,308,317,323,349,377,391,392,434,478,489,500,549,575,590,595,
67	6,43,52,123,155,158,162,169,192,199,205,219,239,241,394,397,415,438,459,468,523,533,603,608,
68	0,24,51,124,131,133,158,241,245,252,267,331,338,340,353,374,384,398,418,429,492,521,555,578,
69	62,84,145,180,181,184,189,203,217,222,231,240,266,404,436,447,452,478,481,544,548,563,572,600,
70	7,12,17,86,97,102,132,163,233,239,312,372,388,411,413,454,475,494,502,517,522,584,589,594,
71	24,48,59,61,95,98,128,141,151,284,291,299,310,320,355,375,388,430,433,506,511,588,601,606,
72	0,36,99,103,112,117,182,184,213,234,257,287,312,325,351,370,388,391,405,434,482,518,523,557,
73	7,10,36,69,95,99,152,153,193,223,228,241,272,310,330,363,392,395,399,425,480,481,518,553,
74	36,103,105,115,147,190,224,241,243,255,298,299,308,315,325,334,343,376,383,421,490,569,581,593,
75	21,61,98,108,122,124,169,197,246,251,257,294,317,329,359,444,470,494,512,518,523,563,567,605,
76	2,5,10,18,61,128,187,242,322,336,343,350,352,357,383,403,424,446,459,500,518,559,564,572,
77	28,43,69,92,141,148,156,160,173,183,248,249,273,274,317,319,361,363,502,515,529,564,567,593,
78	20,40,52,68,103,114,147,218,220,232,234,322,356,385,422,446,512,530,531,547,563,579,584,609,
79	22,70,71,119,171,172,203,209,214,238,280,288,413,415,417,429,447,454,466,498,545,596,601,604,
80	8,17,42,51,91,102,115,146,174,205,241,254,260,307,320,331,360,386,396,416,534,551,567,571,
81	1,16,35,58,62,69,139,173,201,282,324,376,383,406,423,430,436,439,481,500,550,593,599,607,
82	9,14,23,24,30,34,91,131,139,172,173,198,202,247,254,265,300,350,358,539,551,563,605,610,
83	33,56,136,140,171,192,222,227,323,339,342,358,391,397,409,430,432,450,455,478,522,561,572,592,
84	27,29,48,53,105,124,169,174,190,246,256,276,357,365,398,485,490,494,498,530,538,561,565,581,
85	4,14,27,68,177,194,196,207,216,237,287,329,333,393,396,411,450,451,498,531,551,553,572,600,
86	28,85,89,93,95,134,157,193,195,254,256,282,320,335,359,388,407,522,563,571,575,578,582,604,
87	21,49,59,65,68,125,130,156,231,261,315,331,383,387,422,435,438,439,470,491,562,581,594,596,
88	13,21,51,80,136,142,150,177,187,213,266,297,331,333,345,359,363,430,440,444,471,472,579,603,
89	5,80,86,89,153,171,172,274,287,306,357,360,374,392,398,409,441,455,482,517,543,563,599,601,
90	1,14,16,23,29,32,42,55,64,113,163,192,198,238,272,273,286,314,319,343,365,371,406,578,
91	7,25,26,58,95,131,133,198,256,275,302,306,311,323,401,411,426,428,465,487,528,603,609,611,
92	3,69,116,129,162,163,199,222,227,233,248,269,283,326,330,373,377,410,442,463,512,550,556,589,
93	4,59,98,100,117,142,177,188,192,248,263,279,291,307,320,322,358,360,370,430,458,459,493,609,
94	15,62,73,119,193,212,213,218,243,266,269,280,309,312,319,351,373,395,407,425,548,557,569,607,
95	37,39,62,65,112,128,154,157,158,170,187,218,226,239,264,289,349,352,359,409,506,570,591,608,
96	5,6,11,177,187,197,202,215,262,278,298,335,363,389,409,415,445,455,486,499,536,545,555,563,
97	79,86,111,127,128,143,162,184,246,263,292,307,338,461,483,517,530,531,561,563,566,585,599,611,
98	63,106,121,127,141,157,164,205,272,275,285,304,315,416,423,437,438,465,478,492,543,558,575,577,
99	5,7,109,172,191,205,209,227,282,306,393,421,452,455,458,491,503,539,542,544,552,560,575,595,
100	16,39,79,81,199,243,254,266,315,364,383,409,433,442,465,512,525,529,560,585,586,604,608,609,
101	4,37,64,76,106,135,144,155,171,237,257,282,285,303,310,342,360,504,508,509,535,549,583,594,
102	102,111,113,134,161,170,183,204,219,231,276,283,299,300,344,375,383,384,431,484,500,505,519,561,
103	14,77,112,145,225,233,248,252,256,259,274,286,294,296,311,379,405,425,435,449,490,543,561,574,
104	17,36,53,63,153,161,168,179,196,235,253,254,280,284,359,362,371,383,384,426,448,508,552,586,
105	46,124,140,168,228,281,296,312,320,321,328,332,349,391,407,412,416,417,436,441,455,512,528,556,
106	10,32,70,87,144,205,217,234,258,291,302,304,353,355,358,382,396,417,466,490,493,540,576,611,
107	45,69,118,119,182,185,219,245,260,270,298,301,324,353,375,377,392,402,431,455,529,567,589,594,
108	21,56,96,132,142,189,207,210,281,308,315,326,331,338,377,415,418,440,484,486,505,557,577,605,
109	2,3,26,30,58,109,163,234,256,276,303,311,318,332,376,458,462,495,513,526,558,567,597,600,
110	0,49,75,94,107,133,168,179,198,218,241,245,281,289,298,398,421,449,489,510,552,601,603,612,
111	2,27,28,48,101,125,175,189,195,204,230,303,304,377,397,401,409,476,488,505,520,532,572,574,
112	10,15,89,102,105,150,151,188,191,224,243,244,302,352,373,391,400,422,437,463,495,500,604,608,
113	31,48,114,147,188,197,202,216,242,253,265,281,285,296,373,378,380,387,391,400,457,479,510,600,
114	23,26,42,66,76,133,149,228,246,277,291,318,327,345,347,351,389,405,481,500,515,568,572,589,
115	9,28,136,173,178,179,210,237,288,309,314,321,392,399,410,412,421,424,442,461,503,539,566,568,
116	17,38,68,101,103,129,184,212,241,285,293,301,302,318,331,355,356,366,428,470,531,547,605,610,
117	12,43,83,125,184,232,241,245,320,365,378,398,419,429,439,459,470,472,476,480,494,509,523,578,
118	5,18,44,84,86,90,123,132,147,150,228,234,314,317,385,402,432,533,542,544,550,558,569,588,
119	28,35,37,51,94,121,167,173,248,259,274,294,299,326,347,409,441,467,468,470,476,486,492,600,
120	14,106,108,115,128,227,260,325,331,342,343,358,362,387,392,406,439,449,466,470,474,516,576,598,
121	5,38,53,59,91,119,127,133,139,159,196,203,216,221,281,309,381,414,420,479,521,522,527,546,
122	13,23,93,128,147,203,248,251,252,267,276,285,289,301,376,387,448,455,470,475,487,550,590,609,
123	60,75,91,107,112,118,125,127,218,237,335,343,348,357,365,373,408,414,463,472,502,519,561,606,
124	83,85,90,111,114,117,189,190,204,226,240,248,254,325,362,447,450,491,500,557,574,582,595,601,
125	47,89,115,153,155,166,176,198,214,219,220,252,300,303,331,382,408,417,446,456,483,500,548,578,
126	8,60,82,120,124,131,139,168,213,226,239,269,333,382,394,429,449,457,465,467,503,529,544,567,
127	15,45,50,77,102,116,189,208,228,254,268,346,370,386,395,423,433,447,477,502,523,529,552,564,
128	10,24,42,70,125,142,177,235,299,320,324,339,346,356,358,366,391,407,414,484,503,524,573,597,
129	79,80,110,120,128,129,147,161,170,199,207,273,321,372,386,438,495,500,518,532,541,575,585,601,
130	4,10,56,76,88,200,204,229,281,313,332,346,458,463,510,519,528,529,542,543,564,573,576,608,
131	26,54,61,82,97,142,166,175,187,207,266,300,332,350,359,362,373,466,475,520,525,587,588,589,
132	23,33,49,56,86,117,149,153,174,200,211,222,264,289,290,297,308,368,430,431,469,502,559,565,
133	36,69,149,152,221,227,237,301,305,328,330,345,399,417,443,444,488,489,490,525,532,554,581,603,
134	74,164,189,242,255,260,273,319,324,333,337,385,396,397,437,439,450,451,458,476,515,522,535,603,
135	58,94,99,103,109,132,162,179,189,192,279,292,293,308,377,390,411,443,454,463,486,503,548,578,
136	3,11,18,29,51,156,163,176,187,209,225,235,282,290,333,342,417,421,464,475,479,516,522,543,
137	42,74,103,110,133,211,243,244,267,273,281,313,335,359,406,422,462,498,525,536,552,557,594,596,
138	14,35,70,110,132,148,153,154,165,195,209,271,312,336,363,373,382,427,460,506,516,553,560,608,
139	12,13,22,101,119,146,149,155,178,192,210,223,238,247,256,274,308,317,417,437,451,517,535,573,
140	1,40,98,138,144,168,174,180,197,215,223,233,237,276,309,311,358,405,458,487,498,561,585,607,
141	14,68,74,105,119,171,182,188,210,217,224,241,316,359,361,373,385,410,419,455,483,491,557,597,
142	5,14,58,80,89,160,172,207,224,232,269,287,305,336,355,356,367,395,475,482,527,554,598,608,
143	3,126,164,177,187,245,249,257,278,282,299,324,341,347,368,414,420,426,452,478,514,519,564,612,
144	0,13,23,47,62,111,123,126,152,236,267,274,283,293,295,309,329,337,386,387,396,554,578,610,
145	31,38,53,66,77,126,137,194,208,211,215,222,296,337,380,469,475,480,481,503,512,538,551,572,
146	15,61,65,105,132,170,190,208,212,224,230,241,251,272,317,332,365,456,469,479,487,493,514,537,
147	30,52,110,113,124,134,240,241,265,291,298,304,374,379,396,399,437,461,489,490,496,509,530,579,
148	21,32,52,56,74,80,82,114,147,163,178,195,251,257,299,311,355,382,390,442,548,556,579,609,
149	67,69,124,187,211,244,258,274,303,317,356,387,434,435,457,466,469,478,480,503,514,520,530,532,
150	3,8,30,174,179,181,202,211,247,249,262,290,303,336,404,416,422,434,462,521,579,592,600,612,
151	14,37,38,82,126,138,161,172,186,207,231,300,373,389,414,421,481,498,499,505,519,550,584,603,
152	40,62,68,70,73,80,114,115,162,174,177,220,235,355,381,424,427,439,497,532,549,558,586,600,
153	14,33,34,114,145,242,258,263,264,268,290,307,315,329,340,380,396,397,416,462,518,526,585,592,
154	20,24,34,61,72,79,92,97,100,112,239,253,261,271,284,323,340,347,382,445,464,481,487,510,
155	22,25,44,59,79,98,183,186,197,224,230,238,265,267,312,314,318,332,381,498,536,542,548,596,
156	2,22,40,44,57,62,79,94,144,194,195,216,222,298,332,350,394,483,492,515,524,572,592,597,
157	7,25,54,69,91,100,144,152,160,186,209,238,253,288,300,318,370,389,394,426,462,552,560,582,
158	8,23,46,61,118,144,177,184,218,248,270,331,334,364,415,423,428,457,478,529,545,546,566,574,
159	36,146,163,195,202,212,227,251,282,317,320,322,323,345,351,361,419,433,491,518,553,557,562,592,
160	26,29,63,107,108,128,133,138,150,227,263,264,272,335,367,426,435,455,460,469,530,543,582,605,
161	23,37,50,113,147,153,171,178,253,280,286,359,374,383,407,442,461,485,494,506,527,557,594,608,
162	64,77,150,164,168,202,259,266,289,299,335,346,372,399,412,424,453,464,466,512,535,542,554,580,
163	55,89,97,166,178,198,232,245,259,266,332,359,373,374,420,439,460,508,521,526,535,545,568,591,
164	31,63,70,77,108,115,116,118,174,176,185,186,191,202,211,223,305,340,386,542,546,571,577,602,
165	42,78,87,89,110,125,183,185,194,217,264,294,312,321,359,363,454,503,551,552,555,588,594,597,
166	24,40,81,107,110,111,169,177,184,207,212,258,277,288,300,308,384,462,490,501,539,540,579,585,
167	0,62,101,154,177,258,261,273,299,341,351,383,436,438,443,459,464,475,482,483,526,530,571,587,
168	14,41,55,62,72,124,129,131,196,213,260,266,267,291,301,314,319,326,335,361,397,427,567,600,
169	7,39,47,56,125,141,146,209,220,230,255,308,321,326,341,347,410,451,474,484,491,502,530,547,
170	2,18,59,87,144,151,153,196,234,235,242,265,285,289,304,311,375,392,428,430,455,472,495,578,
171	34,42,56,113,132,142,152,154,178,246,259,270,364,385,395,398,482,514,528,536,574,578,588,601,
172	1,30,38,77,139,143,151,157,212,233,236,261,293,296,342,390,400,475,479,508,529,554,573,598,
173	13,37,46,50,66,74,90,95,102,132,176,197,264,315,346,363,402,426,429,500,533,603,606,607,
174	0,9,55,70,101,133,136,157,198,211,216,268,298,314,363,366,405,416,446,475,493,528,557,601,
175	9,43,51,99,103,104,154,183,193,209,221,269,361,366,377,413,417,444,475,479,532,544,566,600,
176	24,32,38,59,88,104,106,118,134,185,201,215,237,239,262,264,273,363,419,440,461,516,522,540,
177	6,28,33,79,126,154,190,208,211,218,233,242,264,433,473,478,495,499,528,551,559,563,564,602,
178	22,26,53,73,91,100,140,142,153,159,170,174,175,180,205,328,373,446,474,514,515,551,553,567,
179	13,24,38,39,56,59,86,117,122,200,293,335,350,365,412,444,458,483,491,507,543,571,587,596,
180	13,55,61,83,84,161,164,190,226,229,245,276,304,345,365,411,414,432,440,514,517,544,563,601,
181	6,20,22,118,131,137,182,187,212,224,241,267,287,296,334,388,458,468,482,528,546,560,566,572,
182	29,36,83,159,191,224,225,226,233,275,299,338,344,349,397,441,456,473,531,535,538,573,590,592,
183	26,33,105,155,167,220,226,259,300,304,339,360,363,473,478,496,543,545,548,549,565,572,578,596,
184	17,27,78,85,97,98,110,148,178,197,199,217,255,306,310,378,414,429,479,505,545,559,598,608,
185	124,126,192,202,263,274,314,316,330,344,360,379,402,407,436,452,454,459,467,503,508,558,567,608,
186	36,39,45,128,189,216,231,258,280,294,311,314,324,325,340,374,375,419,430,432,433,471,496,522,
187	105,116,161,204,240,270,275,296,329,331,347,353,354,386,400,452,474,517,523,528,535,579,584,587,
188	23,80,84,216,219,221,225,260,263,265,273,312,357,366,422,458,459,462,465,527,561,564,584,600,
189	130,171,189,230,276,315,353,370,413,418,423,442,448,454,490,497,511,524,591,592,594,603,606,609,
190	20,38,104,106,134,157,179,189,190,226,270,333,360,363,367,392,408,411,446,458,479,524,538,557,
191	33,42,64,95,104,164,179,220,223,329,340,385,389,412,426,434,438,477,483,520,544,552,579,601,
192	20,28,78,96,108,118,138,184,209,259,308,314,369,372,384,409,412,440,526,530,531,551,597,605,
193	15,43,76,85,127,149,168,188,216,230,279,280,283,304,306,338,396,424,429,459,500,551,569,572,
194	10,61,89,121,124,127,132,146,226,240,314,322,345,352,393,470,473,517,522,523,533,541,571,589,
195	10,47,58,76,86,90,96,120,130,152,207,221,241,268,274,343,388,443,452,465,526,541,578,582,
196	27,39,100,102,153,170,182,190,203,221,250,339,394,408,465,469,484,541,543,560,568,593,610,611,
197	49,65,85,86,94,125,196,268,282,328,342,343,347,375,447,450,453,463,472,481,484,522,570,575,
198	26,33,106,115,215,245,250,286,323,324,329,361,412,420,443,457,487,509,523,526,540,546,581,587,
199	0,10,13,14,44,52,66,84,135,170,194,263,275,315,385,428,467,485,489,499,503,504,548,597,
200	19,26,35,65,76,77,113,142,160,238,244,284,292,411,422,471,503,507,509,514,557,587,598,608,
201	37,44,45,74,76,77,84,102,119,126,176,185,216,249,258,313,320,337,388,471,520,532,569,610,
202	5,31,53,72,80,82,102,133,147,162,277,308,319,320,325,347,355,417,444,473,484,544,578,598,
203	14,16,17,76,124,148,161,288,296,344,349,369,384,394,396,409,438,445,468,488,500,537,553,565,
204	18,34,41,87,98,122,132,141,163,174,177,191,201,248,368,487,501,525,526,545,554,562,579,603,
205	53,82,99,126,128,154,160,166,218,229,247,249,300,423,464,515,526,528,532,540,558,578,596,612,
206	0,4,19,87,147,151,161,192,195,241,244,289,343,354,364,371,425,439,448,477,481,509,546,577,
207	18,19,39,123,124,129,138,183,193,205,268,324,325,365,384,396,456,465,473,485,525,556,566,579,
208	16,28,33,50,102,134,152,202,337,338,343,347,362,369,385,419,456,462,468,538,557,576,608,611,
209	10,24,40,155,158,227,271,305,332,351,353,356,433,434,456,464,487,510,522,524,577,582,589,610,
210	4,7,16,34,36,47,71,73,74,78,98,205,212,246,272,279,284,328,332,333,362,396,427,489,
211	48,54,97,125,129,144,168,175,187,201,255,264,324,341,344,375,384,401,429,439,541,560,586,591,
212	8,36,77,115,116,125,130,210,224,251,253,314,321,371,374,406,409,422,472,474,558,566,570,581,
213	2,4,27,101,235,236,282,315,323,350,359,411,414,450,489,510,527,570,584,587,601,606,609,610,
214	5,82,128,140,143,220,232,260,262,285,286,299,348,364,371,373,393,476,477,518,522,525,542,573,
215	15,29,130,145,146,149,153,170,195,254,264,289,301,307,325,326,331,392,431,453,522,582,583,604,
216	8,22,24,107,127,157,163,164,185,212,246,253,316,329,404,405,441,460,475,504,559,585,597,603,
217	6,51,52,81,82,98,108,138,158,159,185,228,235,270,337,439,458,459,470,485,494,502,514,612,
218	6,10,62,89,108,136,206,212,309,318,347,361,419,432,441,484,496,497,522,542,545,550,576,585,
219	14,23,26,36,61,141,147,167,235,260,346,365,371,384,433,435,494,510,533,547,569,579,580,585,
220	31,41,91,115,165,259,268,337,388,394,437,450,454,459,483,486,488,501,505,516,521,547,572,595,
221	18,40,65,71,85,86,116,119,129,164,182,230,263,268,296,297,395,398,407,415,446,468,540,567,
222	21,27,39,51,97,127,177,186,211,214,223,224,225,292,319,345,366,386,402,412,429,452,501,596,
223	14,17,24,72,73,91,99,101,155,164,189,229,231,257,320,326,343,399,404,412,435,495,573,595,
224	32,120,130,147,151,170,172,220,244,296,297,313,341,342,410,411,459,512,537,538,545,589,596,597,
225	42,83,94,172,195,246,270,284,287,297,310,319,334,374,383,414,416,480,484,505,529,532,570,591,
226	11,13,16,28,79,103,105,153,167,182,234,288,298,303,307,322,377,404,426,491,519,539,582,609,
227	22,40,92,105,116,143,152,159,169,194,196,227,247,302,336,386,414,415,425,480,529,531,546,550,
228	33,34,44,52,61,82,125,141,178,197,217,228,243,294,351,352,353,374,428,459,503,540,588,606,
229	0,4,11,19,48,51,52,66,132,138,149,150,153,194,209,215,267,322,333,365,395,405,422,457,
230	1,44,86,104,143,210,243,246,259,279,290,294,306,314,324,349,354,408,444,496,551,557,565,566,
231	9,21,30,46,59,120,172,226,258,270,337,338,364,365,376,419,449,486,519,547,550,576,583,610,
232	45,51,92,95,117,153,172,173,216,220,244,255,261,322,336,390,393,433,460,472,499,524,540,580,
233	7,17,26,71,95,100,120,235,241,281,310,313,333,371,383,384,385,409,467,469,564,578,589,611,
234	67,89,101,113,119,174,182,199,201,213,223,263,270,378,393,420,450,465,541,546,547,565,566,601,
235	7,9,78,80,154,181,183,198,231,265,328,333,343,372,419,454,491,506,517,535,536,570,571,608,
236	18,46,79,93,129,159,161,169,205,226,237,303,304,339,346,352,390,455,457,458,505,520,535,608,
237	11,47,82,160,183,200,254,288,293,377,392,394,403,414,430,441,451,494,509,544,546,550,595,604,
238	129,172,194,200,241,252,323,378,381,386,410,421,433,494,508,509,515,523,526,547,562,588,591,604,
239	0,25,49,82,110,116,133,137,220,232,251,266,386,399,408,413,420,431,531,539,553,568,609,610,
240	48,55,74,83,109,115,116,198,200,202,255,284,330,349,375,414,416,432,454,471,478,504,571,610,
241	39,42,74,87,93,136,146,226,227,236,274,302,342,358,365,376,400,421,426,541,561,564,583,586,
242	19,56,62,64,155,184,188,213,243,257,289,290,320,327,337,394,423,436,440,480,481,491,561,570,
243	15,22,30,34,42,79,82,113,121,219,239,303,349,354,431,440,468,499,508,513,520,547,559,605,
244	88,98,116,139,144,160,173,178,279,286,309,317,361,388,393,395,406,413,418,548,570,575,579,584,
245	1,26,68,136,153,158,159,184,268,278,353,410,425,451,519,533,539,549,571,575,578,583,589,596,
246	2,92,98,139,150,218,259,273,275,284,317,321,337,394,405,420,453,485,504,538,549,559,594,606,
247	127,157,179,192,193,241,251,314,319,326,361,370,374,405,434,480,481,509,535,551,559,564,566,584,
248	36,55,96,97,137,160,170,206,229,231,288,303,351,383,421,439,452,457,477,487,511,551,557,572,
249	32,64,107,173,238,244,250,308,316,362,384,427,431,435,449,475,486,517,518,533,539,553,561,562,
250	15,46,69,79,88,154,180,191,198,249,278,338,370,399,424,427,442,444,480,483,518,531,554,598,
251	22,27,55,88,129,162,176,183,187,188,200,222,308,340,350,353,391,404,437,439,441,445,530,552,
252	23,50,82,90,124,141,215,218,284,295,310,311,323,372,431,443,462,463,469,489,505,508,539,593,
253	18,52,78,82,120,136,138,199,226,254,264,271,297,355,359,371,444,453,497,501,532,541,556,571,
254	14,18,19,25,70,104,142,192,206,227,246,282,290,319,337,388,407,443,469,491,524,543,555,610,
255	52,73,74,99,101,126,135,143,160,169,177,183,194,198,386,400,417,472,474,491,504,563,565,605,
256	7,26,34,60,65,110,111,159,213,219,246,268,342,381,386,400,415,417,439,440,460,568,579,591,
257	1,9,10,121,142,239,243,258,327,361,389,405,414,415,416,464,476,478,498,504,557,569,579,611,
258	41,46,77,113,123,168,171,195,198,209,219,224,271,274,277,329,367,398,405,432,438,483,490,519,
259	12,17,61,115,120,124,126,133,147,171,172,174,258,266,332,337,391,430,432,475,481,544,555,581,
260	98,125,132,152,175,259,260,283,284,305,355,359,380,402,441,450,485,516,522,535,542,561,576,606,
261	78,102,154,176,180,184,186,216,232,239,247,289,320,328,355,375,394,490,496,514,550,582,595,610,
262	12,67,72,79,128,144,163,197,205,221,238,275,289,305,322,360,402,409,431,518,522,531,589,598,
263	16,44,54,56,63,64,94,97,189,197,240,243,267,272,358,386,398,426,494,505,520,555,587,601,
264	6,72,78,129,165,208,215,227,263,265,280,310,341,353,360,364,382,398,414,424,438,521,533,572,
265	25,41,52,56,113,145,147,168,180,203,230,239,260,305,329,337,353,369,465,478,490,501,508,575,
266	10,13,46,93,104,127,167,188,206,255,264,332,345,360,364,418,504,511,514,528,536,599,605,612,
267	1,41,130,177,182,184,237,312,368,371,378,394,404,417,457,458,463,473,479,481,482,509,517,588,
268	4,11,41,73,141,145,157,185,187,225,240,293,310,352,427,439,477,509,512,528,529,575,579,590,
269	22,30,141,156,177,188,269,277,285,286,355,387,390,417,442,443,460,470,481,486,499,528,548,560,
270	1,15,21,44,138,148,174,283,298,299,328,366,375,398,404,501,517,530,562,565,575,587,601,605,
271	8,15,117,124,132,154,156,175,196,233,264,278,308,319,320,364,367,440,443,466,488,542,563,596,
272	19,40,55,105,117,130,192,199,203,215,241,242,275,287,297,300,331,418,492,493,502,525,547,556,
273	1,34,39,40,72,78,118,120,155,186,224,316,333,373,387,395,416,420,480,515,544,578,606,609,
