RequestID	OriginPort	DestinationPort	EarliestDepartureTime	LatestArrivalTime	Demand	PenaltyCost
135	A	G	29	57	117.0	1937.0
136	A	G	36	64	90.0	2123.0
137	A	G	43	71	105.0	2134.0
138	A	G	50	78	107.0	2075.0
157	A	H	1	51	106.0	1846.0
158	A	H	8	58	107.0	2158.0
159	A	H	15	65	108.0	1953.0
160	A	H	22	72	117.0	2133.0
161	A	H	29	79	97.0	2184.0
183	A	I	1	35	27.0	4647.0
184	A	I	8	42	25.0	5143.0
185	A	I	15	49	33.0	4728.0
186	A	I	22	56	29.0	4222.0
187	A	I	29	63	34.0	5210.0
188	A	I	36	70	26.0	5016.0
189	A	I	43	77	34.0	4517.0
209	A	J	1	41	35.0	4252.0
210	A	J	8	48	37.0	4894.0
211	A	J	15	55	23.0	5100.0
212	A	J	22	62	34.0	5089.0
213	A	J	29	69	36.0	5200.0
214	A	J	36	76	39.0	3758.0
215	A	J	43	83	32.0	4585.0
235	B	A	1	34	13.0	713.0
236	B	A	8	41	20.0	631.0
237	B	A	15	48	24.0	655.0
238	B	A	22	55	10.0	541.0
239	B	A	29	62	12.0	569.0
240	B	A	36	69	27.0	667.0
241	B	A	43	76	26.0	634.0
242	B	A	50	83	18.0	520.0
261	B	C	1	15	22.0	566.0
262	B	C	8	22	19.0	729.0
263	B	C	15	29	20.0	784.0
264	B	C	22	36	23.0	840.0
265	B	C	29	43	25.0	615.0
266	B	C	36	50	17.0	702.0
267	B	C	43	57	15.0	890.0
268	B	C	50	64	21.0	549.0
269	B	C	57	71	18.0	719.0
270	B	C	64	78	21.0	791.0
287	B	D	1	21	107.0	2127.0
288	B	D	8	28	116.0	1949.0
289	B	D	15	35	109.0	2136.0
290	B	D	22	42	92.0	2165.0
291	B	D	29	49	108.0	2034.0
292	B	D	36	56	94.0	2199.0
293	B	D	43	63	107.0	2111.0
294	B	D	50	70	105.0	1829.0
295	B	D	57	77	104.0	1870.0
313	B	E	1	23	104.0	2075.0
314	B	E	8	30	109.0	1943.0
315	B	E	15	37	106.0	2106.0
316	B	E	22	44	105.0	1870.0
317	B	E	29	51	111.0	2018.0
318	B	E	36	58	103.0	1935.0
319	B	E	43	65	91.0	2119.0
320	B	E	50	72	111.0	1921.0
321	B	E	57	79	109.0	2026.0
339	B	F	1	24	105.0	2014.0
340	B	F	8	31	97.0	1863.0
341	B	F	15	38	110.0	1957.0
342	B	F	22	45	103.0	1907.0
343	B	F	29	52	104.0	1965.0
344	B	F	36	59	107.0	1864.0
345	B	F	43	66	97.0	2004.0
346	B	F	50	73	97.0	2052.0
347	B	F	57	80	100.0	2062.0
365	B	G	1	28	114.0	2194.0
366	B	G	8	35	105.0	2179.0
367	B	G	15	42	98.0	2057.0
368	B	G	22	49	118.0	2035.0
369	B	G	29	56	112.0	1852.0
370	B	G	36	63	110.0	1856.0
371	B	G	43	70	106.0	1826.0
372	B	G	50	77	111.0	2070.0
391	B	H	1	50	115.0	1992.0
392	B	H	8	57	100.0	2123.0
393	B	H	15	64	113.0	1916.0
394	B	H	22	71	105.0	1968.0
395	B	H	29	78	118.0	2177.0
417	B	I	1	34	36.0	5141.0
418	B	I	8	41	37.0	4189.0
419	B	I	15	48	37.0	4341.0
420	B	I	22	55	32.0	5365.0
421	B	I	29	62	39.0	4745.0
422	B	I	36	69	23.0	4359.0
423	B	I	43	76	21.0	4285.0
424	B	I	50	83	21.0	3700.0
443	B	J	1	40	38.0	3904.0
444	B	J	8	47	31.0	4623.0
445	B	J	15	54	21.0	4333.0
446	B	J	22	61	31.0	3700.0
447	B	J	29	68	32.0	5340.0
448	B	J	36	75	20.0	3858.0
449	B	J	43	82	39.0	4983.0
469	C	A	1	33	11.0	627.0
470	C	A	8	40	22.0	791.0
471	C	A	15	47	10.0	825.0
472	C	A	22	54	17.0	839.0
473	C	A	29	61	20.0	825.0
474	C	A	36	68	29.0	719.0
475	C	A	43	75	10.0	562.0
476	C	A	50	82	12.0	769.0
495	C	B	1	34	23.0	868.0
496	C	B	8	41	18.0	853.0
497	C	B	15	48	28.0	557.0
498	C	B	22	55	19.0	559.0
499	C	B	29	62	24.0	607.0
500	C	B	36	69	10.0	851.0
501	C	B	43	76	20.0	857.0
502	C	B	50	83	10.0	682.0
521	C	D	1	20	99.0	1862.0
522	C	D	8	27	108.0	1984.0
523	C	D	15	34	110.0	2029.0
524	C	D	22	41	108.0	2083.0
525	C	D	29	48	111.0	2007.0
526	C	D	36	55	110.0	1899.0
527	C	D	43	62	96.0	2035.0
528	C	D	50	69	108.0	2151.0
529	C	D	57	76	106.0	2190.0
530	C	D	64	83	94.0	1931.0
547	C	E	1	22	115.0	2065.0
548	C	E	8	29	98.0	1893.0
549	C	E	15	36	113.0	2059.0
550	C	E	22	43	99.0	1868.0
551	C	E	29	50	101.0	2060.0
552	C	E	36	57	110.0	2041.0
553	C	E	43	64	96.0	2099.0
554	C	E	50	71	109.0	1878.0
555	C	E	57	78	90.0	1875.0
573	C	F	1	23	103.0	1882.0
574	C	F	8	30	106.0	1857.0
575	C	F	15	37	94.0	2121.0
576	C	F	22	44	102.0	2025.0
577	C	F	29	51	98.0	2158.0
578	C	F	36	58	91.0	1958.0
579	C	F	43	65	104.0	2156.0
580	C	F	50	72	104.0	1933.0
581	C	F	57	79	102.0	1801.0
599	C	G	1	27	91.0	2181.0
600	C	G	8	34	103.0	1858.0
601	C	G	15	41	91.0	2036.0
602	C	G	22	48	98.0	1888.0
603	C	G	29	55	112.0	2003.0
604	C	G	36	62	91.0	2055.0
605	C	G	43	69	105.0	2193.0
606	C	G	50	76	114.0	1845.0
607	C	G	57	83	107.0	2095.0
625	C	H	1	49	107.0	2007.0
626	C	H	8	56	100.0	2105.0
627	C	H	15	63	110.0	1896.0
628	C	H	22	70	108.0	2147.0
629	C	H	29	77	118.0	2134.0
651	C	I	1	33	25.0	4646.0
652	C	I	8	40	39.0	3516.0
653	C	I	15	47	34.0	5145.0
654	C	I	22	54	38.0	5062.0
655	C	I	29	61	21.0	4906.0
656	C	I	36	68	20.0	4829.0
657	C	I	43	75	37.0	5341.0
658	C	I	50	82	30.0	5213.0
677	C	J	1	39	27.0	3511.0
678	C	J	8	46	39.0	3749.0
679	C	J	15	53	31.0	4138.0
680	C	J	22	60	33.0	5118.0
681	C	J	29	67	29.0	5023.0
682	C	J	36	74	35.0	4490.0
683	C	J	43	81	25.0	4918.0
703	D	A	1	25	109.0	725.0
704	D	A	8	32	117.0	649.0
705	D	A	15	39	136.0	797.0
706	D	A	22	46	114.0	985.0
707	D	A	29	53	118.0	888.0
708	D	A	36	60	116.0	988.0
709	D	A	43	67	136.0	661.0
710	D	A	50	74	122.0	888.0
711	D	A	57	81	111.0	751.0
729	D	B	1	26	109.0	708.0
730	D	B	8	33	130.0	791.0
731	D	B	15	40	149.0	650.0
732	D	B	22	47	122.0	744.0
733	D	B	29	54	125.0	725.0
734	D	B	36	61	105.0	988.0
735	D	B	43	68	136.0	678.0
736	D	B	50	75	110.0	825.0
737	D	B	57	82	117.0	757.0
755	D	C	1	27	133.0	663.0
756	D	C	8	34	144.0	812.0
757	D	C	15	41	118.0	815.0
758	D	C	22	48	103.0	921.0
759	D	C	29	55	101.0	831.0
760	D	C	36	62	117.0	744.0
761	D	C	43	69	106.0	810.0
762	D	C	50	76	132.0	692.0
763	D	C	57	83	141.0	932.0
781	D	E	1	16	53.0	555.0
782	D	E	8	23	59.0	707.0
783	D	E	15	30	51.0	858.0
784	D	E	22	37	53.0	761.0
785	D	E	29	44	50.0	550.0
786	D	E	36	51	58.0	651.0
787	D	E	43	58	48.0	523.0
788	D	E	50	65	52.0	558.0
789	D	E	57	72	45.0	804.0
790	D	E	64	79	47.0	607.0
807	D	F	1	15	55.0	778.0
808	D	F	8	22	51.0	726.0
809	D	F	15	29	54.0	779.0
810	D	F	22	36	53.0	896.0
811	D	F	29	43	56.0	700.0
812	D	F	36	50	55.0	647.0
813	D	F	43	57	54.0	829.0
814	D	F	50	64	54.0	879.0
815	D	F	57	71	40.0	699.0
816	D	F	64	78	54.0	652.0
833	D	G	1	19	52.0	759.0
834	D	G	8	26	53.0	826.0
835	D	G	15	33	47.0	867.0
836	D	G	22	40	47.0	610.0
837	D	G	29	47	52.0	842.0
838	D	G	36	54	41.0	570.0
839	D	G	43	61	54.0	556.0
840	D	G	50	68	55.0	807.0
841	D	G	57	75	52.0	873.0
842	D	G	64	82	52.0	775.0
859	D	H	1	41	50.0	837.0
860	D	H	8	48	58.0	570.0
861	D	H	15	55	52.0	559.0
862	D	H	22	62	56.0	709.0
863	D	H	29	69	48.0	765.0
864	D	H	36	76	44.0	607.0
865	D	H	43	83	57.0	630.0
885	D	I	1	25	422.0	2713.0
886	D	I	8	32	378.0	2600.0
887	D	I	15	39	486.0	2988.0
888	D	I	22	46	325.0	2683.0
889	D	I	29	53	303.0	3149.0
890	D	I	36	60	341.0	3158.0
891	D	I	43	67	380.0	2906.0
892	D	I	50	74	470.0	3174.0
893	D	I	57	81	306.0	3180.0
911	D	J	1	31	470.0	2870.0
912	D	J	8	38	382.0	3201.0
913	D	J	15	45	436.0	3194.0
914	D	J	22	52	465.0	2938.0
915	D	J	29	59	424.0	3137.0
916	D	J	36	66	462.0	2875.0
917	D	J	43	73	369.0	2921.0
918	D	J	50	80	398.0	2702.0
937	E	A	1	25	125.0	963.0
938	E	A	8	32	147.0	961.0
939	E	A	15	39	108.0	734.0
940	E	A	22	46	116.0	659.0
941	E	A	29	53	140.0	962.0
942	E	A	36	60	144.0	685.0
943	E	A	43	67	106.0	642.0
944	E	A	50	74	142.0	707.0
945	E	A	57	81	105.0	643.0
963	E	B	1	26	133.0	763.0
964	E	B	8	33	134.0	969.0
965	E	B	15	40	134.0	931.0
966	E	B	22	47	114.0	831.0
967	E	B	29	54	111.0	891.0
968	E	B	36	61	110.0	865.0
969	E	B	43	68	122.0	757.0
970	E	B	50	75	141.0	771.0
971	E	B	57	82	131.0	664.0
989	E	C	1	27	119.0	765.0
990	E	C	8	34	138.0	750.0
991	E	C	15	41	145.0	979.0
992	E	C	22	48	125.0	675.0
993	E	C	29	55	115.0	690.0
994	E	C	36	62	116.0	634.0
995	E	C	43	69	148.0	826.0
996	E	C	50	76	117.0	727.0
997	E	C	57	83	142.0	758.0
1015	E	D	1	33	56.0	888.0
1016	E	D	8	40	50.0	511.0
1017	E	D	15	47	50.0	626.0
1018	E	D	22	54	47.0	773.0
1019	E	D	29	61	52.0	556.0
1020	E	D	36	68	53.0	651.0
1021	E	D	43	75	52.0	628.0
1022	E	D	50	82	51.0	600.0
1041	E	F	1	16	59.0	664.0
1042	E	F	8	23	51.0	729.0
1043	E	F	15	30	41.0	587.0
1044	E	F	22	37	41.0	601.0
1045	E	F	29	44	40.0	669.0
1046	E	F	36	51	56.0	846.0
1047	E	F	43	58	49.0	882.0
1048	E	F	50	65	57.0	634.0
1049	E	F	57	72	51.0	755.0
1050	E	F	64	79	56.0	606.0
1067	E	G	1	19	58.0	781.0
1068	E	G	8	26	45.0	687.0
1069	E	G	15	33	44.0	584.0
1070	E	G	22	40	41.0	784.0
1071	E	G	29	47	47.0	511.0
1072	E	G	36	54	58.0	855.0
1073	E	G	43	61	44.0	518.0
1074	E	G	50	68	52.0	799.0
1075	E	G	57	75	53.0	685.0
1076	E	G	64	82	53.0	536.0
1093	E	H	1	48	54.0	728.0
1094	E	H	8	55	46.0	857.0
1095	E	H	15	62	54.0	571.0
1096	E	H	22	69	47.0	540.0
1097	E	H	29	76	58.0	504.0
1098	E	H	36	83	47.0	875.0
1119	E	I	1	32	432.0	3038.0
1120	E	I	8	39	414.0	2942.0
1121	E	I	15	46	418.0	2740.0
1122	E	I	22	53	435.0	3207.0
1123	E	I	29	60	419.0	2825.0
1124	E	I	36	67	452.0	3221.0
1125	E	I	43	74	472.0	2743.0
1126	E	I	50	81	474.0	2731.0
1145	E	J	1	38	450.0	2745.0
1146	E	J	8	45	344.0	3247.0
1147	E	J	15	52	320.0	2815.0
1148	E	J	22	59	385.0	3160.0
1149	E	J	29	66	367.0	2746.0
1150	E	J	36	73	441.0	3198.0
1151	E	J	43	80	354.0	2695.0
1171	F	A	1	23	116.0	895.0
1172	F	A	8	30	111.0	971.0
1173	F	A	15	37	136.0	725.0
1174	F	A	22	44	146.0	985.0
1175	F	A	29	51	123.0	753.0
1176	F	A	36	58	102.0	851.0
1177	F	A	43	65	103.0	982.0
1178	F	A	50	72	137.0	786.0
1179	F	A	57	79	134.0	602.0
1197	F	B	1	24	125.0	963.0
1198	F	B	8	31	137.0	964.0
1199	F	B	15	38	149.0	794.0
1200	F	B	22	45	119.0	886.0
1201	F	B	29	52	131.0	894.0
1202	F	B	36	59	130.0	731.0
1203	F	B	43	66	143.0	827.0
1204	F	B	50	73	124.0	673.0
1205	F	B	57	80	145.0	901.0
1223	F	C	1	25	110.0	772.0
1224	F	C	8	32	140.0	724.0
1225	F	C	15	39	114.0	894.0
1226	F	C	22	46	126.0	601.0
1227	F	C	29	53	135.0	935.0
1228	F	C	36	60	114.0	934.0
1229	F	C	43	67	145.0	856.0
1230	F	C	50	74	120.0	800.0
1231	F	C	57	81	104.0	651.0
1249	F	D	1	31	49.0	848.0
1250	F	D	8	38	43.0	794.0
1251	F	D	15	45	48.0	620.0
1252	F	D	22	52	51.0	826.0
1253	F	D	29	59	59.0	607.0
1254	F	D	36	66	49.0	768.0
1255	F	D	43	73	47.0	887.0
1256	F	D	50	80	45.0	623.0
1275	F	E	1	33	46.0	891.0
1276	F	E	8	40	43.0	677.0
1277	F	E	15	47	44.0	749.0
1278	F	E	22	54	51.0	683.0
1279	F	E	29	61	41.0	809.0
1280	F	E	36	68	57.0	506.0
1281	F	E	43	75	41.0	883.0
1282	F	E	50	82	49.0	809.0
1301	F	G	1	17	59.0	588.0
1302	F	G	8	24	41.0	559.0
1303	F	G	15	31	46.0	864.0
1304	F	G	22	38	41.0	681.0
1305	F	G	29	45	54.0	803.0
1306	F	G	36	52	52.0	801.0
1307	F	G	43	59	52.0	842.0
1308	F	G	50	66	40.0	792.0
1309	F	G	57	73	44.0	835.0
1310	F	G	64	80	42.0	671.0
1327	F	H	1	40	42.0	714.0
1328	F	H	8	47	45.0	612.0
1329	F	H	15	54	54.0	684.0
1330	F	H	22	61	52.0	882.0
1331	F	H	29	68	45.0	537.0
1332	F	H	36	75	57.0	744.0
1333	F	H	43	82	48.0	752.0
1353	F	I	1	24	439.0	3235.0
1354	F	I	8	31	394.0	3226.0
1355	F	I	15	38	393.0	3093.0
1356	F	I	22	45	487.0	2964.0
1357	F	I	29	52	418.0	3084.0
1358	F	I	36	59	369.0	2615.0
1359	F	I	43	66	400.0	2853.0
1360	F	I	50	73	387.0	2847.0
1361	F	I	57	80	357.0	3029.0
1379	F	J	1	30	466.0	3050.0
1380	F	J	8	37	441.0	3275.0
1381	F	J	15	44	453.0	2833.0
1382	F	J	22	51	416.0	3191.0
1383	F	J	29	58	382.0	3032.0
1384	F	J	36	65	315.0	3060.0
1385	F	J	43	72	335.0	2682.0
1386	F	J	50	79	469.0	2856.0
1406	G	A	8	27	110.0	616.0
1407	G	A	15	34	129.0	656.0
1408	G	A	22	41	113.0	854.0
1409	G	A	29	48	103.0	693.0
1410	G	A	36	55	110.0	842.0
1411	G	A	43	62	113.0	826.0
1412	G	A	50	69	140.0	720.0
1413	G	A	57	76	144.0	908.0
1414	G	A	64	83	129.0	981.0
1432	G	B	8	28	115.0	696.0
1433	G	B	15	35	108.0	942.0
1434	G	B	22	42	119.0	822.0
1435	G	B	29	49	143.0	776.0
1436	G	B	36	56	126.0	657.0
1437	G	B	43	63	129.0	781.0
1438	G	B	50	70	106.0	699.0
1439	G	B	57	77	121.0	980.0
1458	G	C	8	50	109.0	775.0
1459	G	C	15	57	138.0	881.0
1460	G	C	22	64	131.0	863.0
1461	G	C	29	71	130.0	873.0
1462	G	C	36	78	102.0	793.0
1484	G	D	8	35	41.0	789.0
1485	G	D	15	42	59.0	754.0
1486	G	D	22	49	50.0	527.0
1487	G	D	29	56	44.0	517.0
1488	G	D	36	63	53.0	714.0
1489	G	D	43	70	57.0	742.0
1490	G	D	50	77	40.0	594.0
1510	G	E	8	37	40.0	779.0
1511	G	E	15	44	46.0	604.0
1512	G	E	22	51	50.0	851.0
1513	G	E	29	58	58.0	765.0
1514	G	E	36	65	43.0	754.0
1515	G	E	43	72	48.0	886.0
1516	G	E	50	79	58.0	529.0
1536	G	F	8	38	54.0	887.0
1537	G	F	15	45	54.0	638.0
1538	G	F	22	52	42.0	561.0
1539	G	F	29	59	43.0	599.0
1540	G	F	36	66	43.0	872.0
1541	G	F	43	73	55.0	859.0
1542	G	F	50	80	55.0	585.0
1562	G	H	8	64	47.0	727.0
1563	G	H	15	71	47.0	593.0
1564	G	H	22	78	56.0	819.0
1588	G	I	8	48	414.0	2839.0
1589	G	I	15	55	325.0	3063.0
1590	G	I	22	62	482.0	2966.0
1591	G	I	29	69	364.0	3053.0
1592	G	I	36	76	335.0	3111.0
1593	G	I	43	83	327.0	3260.0
1614	G	J	8	54	396.0	3113.0
1615	G	J	15	61	415.0	2636.0
1616	G	J	22	68	387.0	2642.0
1617	G	J	29	75	385.0	2988.0
1618	G	J	36	82	363.0	3170.0
1639	H	A	1	26	120.0	819.0
1640	H	A	8	33	132.0	828.0
1641	H	A	15	40	117.0	899.0
1642	H	A	22	47	126.0	716.0
1643	H	A	29	54	105.0	789.0
1644	H	A	36	61	139.0	705.0
1645	H	A	43	68	124.0	924.0
1646	H	A	50	75	106.0	717.0
1647	H	A	57	82	109.0	609.0
1665	H	B	1	27	149.0	602.0
1666	H	B	8	34	137.0	953.0
1667	H	B	15	41	116.0	995.0
1668	H	B	22	48	136.0	996.0
1669	H	B	29	55	141.0	828.0
1670	H	B	36	62	130.0	709.0
1671	H	B	43	69	141.0	827.0
1672	H	B	50	76	130.0	940.0
1673	H	B	57	83	121.0	966.0
1691	H	C	1	28	112.0	634.0
1692	H	C	8	35	112.0	674.0
1693	H	C	15	42	118.0	693.0
1694	H	C	22	49	124.0	682.0
1695	H	C	29	56	141.0	727.0
1696	H	C	36	63	140.0	811.0
1697	H	C	43	70	113.0	982.0
1698	H	C	50	77	119.0	762.0
1717	H	D	1	15	46.0	783.0
1718	H	D	8	22	53.0	867.0
1719	H	D	15	29	56.0	541.0
1720	H	D	22	36	49.0	674.0
1721	H	D	29	43	55.0	893.0
1722	H	D	36	50	42.0	543.0
1723	H	D	43	57	44.0	858.0
1724	H	D	50	64	57.0	581.0
1725	H	D	57	71	48.0	633.0
1726	H	D	64	78	59.0	571.0
1743	H	E	1	22	48.0	615.0
1744	H	E	8	29	45.0	513.0
1745	H	E	15	36	54.0	575.0
1746	H	E	22	43	41.0	578.0
1747	H	E	29	50	47.0	714.0
1748	H	E	36	57	41.0	617.0
1749	H	E	43	64	57.0	781.0
1750	H	E	50	71	59.0	724.0
1751	H	E	57	78	43.0	587.0
1769	H	F	1	16	43.0	591.0
1770	H	F	8	23	59.0	694.0
1771	H	F	15	30	50.0	566.0
1772	H	F	22	37	57.0	661.0
1773	H	F	29	44	42.0	625.0
1774	H	F	36	51	50.0	683.0
1775	H	F	43	58	58.0	825.0
1776	H	F	50	65	50.0	888.0
1777	H	F	57	72	48.0	760.0
1778	H	F	64	79	59.0	867.0
1795	H	G	1	20	54.0	715.0
1796	H	G	8	27	45.0	605.0
1797	H	G	15	34	54.0	577.0
1798	H	G	22	41	43.0	575.0
1799	H	G	29	48	57.0	794.0
1800	H	G	36	55	53.0	742.0
1801	H	G	43	62	53.0	826.0
1802	H	G	50	69	45.0	660.0
1803	H	G	57	76	43.0	609.0
1804	H	G	64	83	41.0	640.0
1821	H	I	1	26	425.0	2997.0
1822	H	I	8	33	311.0	2821.0
1823	H	I	15	40	410.0	3286.0
1824	H	I	22	47	396.0	2916.0
1825	H	I	29	54	348.0	3000.0
1826	H	I	36	61	456.0	2751.0
1827	H	I	43	68	493.0	2732.0
1828	H	I	50	75	441.0	3169.0
1829	H	I	57	82	403.0	2896.0
1847	H	J	1	32	378.0	2800.0
1848	H	J	8	39	444.0	2757.0
1849	H	J	15	46	423.0	3174.0
1850	H	J	22	53	424.0	2652.0
1851	H	J	29	60	301.0	2617.0
1852	H	J	36	67	487.0	2608.0
1853	H	J	43	74	463.0	3195.0
1854	H	J	50	81	421.0	2958.0
1874	I	A	8	49	45.0	2282.0
1875	I	A	15	56	40.0	2107.0
1876	I	A	22	63	51.0	2338.0
1877	I	A	29	70	41.0	2382.0
1878	I	A	36	77	59.0	2493.0
1900	I	B	8	50	52.0	2275.0
1901	I	B	15	57	48.0	2014.0
1902	I	B	22	64	42.0	2005.0
1903	I	B	29	71	45.0	2488.0
1904	I	B	36	78	44.0	2102.0
1926	I	C	8	51	42.0	2374.0
1927	I	C	15	58	47.0	2419.0
1928	I	C	22	65	45.0	2213.0
1929	I	C	29	72	54.0	2252.0
1930	I	C	36	79	43.0	2149.0
1952	I	D	8	38	604.0	2975.0
1953	I	D	15	45	514.0	2931.0
1954	I	D	22	52	521.0	2702.0
1955	I	D	29	59	525.0	2825.0
1956	I	D	36	66	577.0	2895.0
1957	I	D	43	73	655.0	2823.0
1958	I	D	50	80	609.0	2761.0
1978	I	E	8	45	644.0	2678.0
1979	I	E	15	52	639.0	2931.0
1980	I	E	22	59	503.0	2752.0
1981	I	E	29	66	595.0	2972.0
1982	I	E	36	73	550.0	2979.0
1983	I	E	43	80	554.0	2650.0
2004	I	F	8	39	641.0	2922.0
2005	I	F	15	46	692.0	2664.0
2006	I	F	22	53	642.0	2898.0
2007	I	F	29	60	677.0	2661.0
2008	I	F	36	67	590.0	2644.0
2009	I	F	43	74	533.0	2941.0
2010	I	F	50	81	652.0	2780.0
2030	I	G	8	43	525.0	2953.0
2031	I	G	15	50	637.0	2662.0
2032	I	G	22	57	546.0	2911.0
2033	I	G	29	64	674.0	2818.0
2034	I	G	36	71	625.0	2601.0
2035	I	G	43	78	503.0	2721.0
2056	I	H	8	37	500.0	2864.0
2057	I	H	15	44	551.0	2685.0
2058	I	H	22	51	556.0	2836.0
2059	I	H	29	58	572.0	2638.0
2060	I	H	36	65	584.0	2864.0
2061	I	H	43	72	560.0	2816.0
2062	I	H	50	79	560.0	2805.0
2082	I	J	8	27	99.0	684.0
2083	I	J	15	34	91.0	827.0
2084	I	J	22	41	93.0	816.0
2085	I	J	29	48	86.0	518.0
2086	I	J	36	55	90.0	750.0
2087	I	J	43	62	94.0	529.0
2088	I	J	50	69	85.0	502.0
2089	I	J	57	76	96.0	724.0
2090	I	J	64	83	86.0	508.0
2109	J	A	15	50	47.0	2418.0
2110	J	A	22	57	59.0	2196.0
2111	J	A	29	64	49.0	2121.0
2112	J	A	36	71	42.0	2406.0
2113	J	A	43	78	43.0	2107.0
2135	J	B	15	51	42.0	2101.0
2136	J	B	22	58	55.0	2095.0
2137	J	B	29	65	54.0	2446.0
2138	J	B	36	72	46.0	2168.0
2139	J	B	43	79	44.0	2048.0
2161	J	C	15	52	58.0	2192.0
2162	J	C	22	59	56.0	2214.0
2163	J	C	29	66	53.0	2213.0
2164	J	C	36	73	50.0	2113.0
2165	J	C	43	80	59.0	2162.0
2187	J	D	15	39	631.0	2727.0
2188	J	D	22	46	674.0	2809.0
2189	J	D	29	53	596.0	2786.0
2190	J	D	36	60	553.0	2758.0
2191	J	D	43	67	529.0	2662.0
2192	J	D	50	74	687.0	2614.0
2193	J	D	57	81	696.0	2825.0
2213	J	E	15	46	546.0	2680.0
2214	J	E	22	53	533.0	2816.0
2215	J	E	29	60	633.0	2806.0
2216	J	E	36	67	667.0	2657.0
2217	J	E	43	74	501.0	2774.0
2218	J	E	50	81	595.0	2939.0
2239	J	F	15	40	684.0	2728.0
2240	J	F	22	47	650.0	2928.0
2241	J	F	29	54	595.0	2629.0
2242	J	F	36	61	629.0	2915.0
2243	J	F	43	68	577.0	2631.0
2244	J	F	50	75	560.0	2945.0
2245	J	F	57	82	578.0	2960.0
2265	J	G	15	44	612.0	2747.0
2266	J	G	22	51	593.0	2641.0
2267	J	G	29	58	661.0	2661.0
2268	J	G	36	65	575.0	2871.0
2269	J	G	43	72	622.0	2634.0
2270	J	G	50	79	584.0	2680.0
2291	J	H	15	38	511.0	2764.0
2292	J	H	22	45	694.0	2786.0
2293	J	H	29	52	631.0	2792.0
2294	J	H	36	59	689.0	2789.0
2295	J	H	43	66	574.0	2954.0
2296	J	H	50	73	521.0	2971.0
2297	J	H	57	80	538.0	2746.0
2317	J	I	15	50	93.0	535.0
2318	J	I	22	57	87.0	512.0
2319	J	I	29	64	92.0	736.0
2320	J	I	36	71	90.0	632.0
2321	J	I	43	78	88.0	557.0
